group,CD56,CD69,CD16,CD38,CD25,CD94
healthy,0.0172502624308794,-0.160647029964207,-0.252165086910352,0.0927853030199066,-0.0341035777102321,0.194979511431478
healthy,-0.147416233424431,-0.0889895635583311,-0.328114872054775,0.483533157877289,0.0113741113977293,-0.743440276175433
healthy,0.222670449103399,0.155507674552347,-0.506793657072636,-0.402410649888551,0.127502533552535,0.608151612747728
healthy,-0.0562775831323489,0.199106486790165,-0.275674166005396,-0.206765345576791,0.406248826527123,-0.0342018183788051
healthy,0.278603839962994,0.209091819749279,0.425288345070014,0.0320478879291555,0.117572727664514,0.217484494662811
moderate,0.109348284845438,0.483057268081616,-0.215721396471704,-0.0387608599155909,0.187933875466371,-0.0081279767519457
moderate,-0.408180127710655,-0.140060888332118,-0.0520053760414725,0.307432411339699,-0.0553817473448175,-0.702616527139591
moderate,-0.125593357709163,-0.119746573878497,-0.583616946079797,0.216583709762659,0.122477417167744,-0.0693534352982887
severe,0.19940599027092,-0.104963953023139,0.41326275402902,-0.0291458703835547,-0.113565979196194,-0.129484086085462
severe,-0.0790159274894976,0.132246074404942,-0.355142457410805,0.1318825253614,0.0641510430995935,-0.191124623839314
severe,0.0499007976709469,-0.160704955106662,0.1055584446157,0.211541099118479,0.0485726623908052,0.471280721821675
severe,-0.292252684444564,-0.622659458474409,-0.711262732027641,-0.067659393354066,0.0234865745431309,-0.254658340757558
