group,CD3,CD4,CD279,CD16,CD86,CD38,CD94
healthy,-0.333586140483903,-0.455968256445483,-0.119987949258851,-0.273455559596392,-0.0655856296195957,0.196073287711573,-0.127156239066577
healthy,-0.116861458417964,-0.0796891284989264,0.0651147114223233,-0.100105515249937,-0.0209926483123118,0.700949542996832,-0.780446223963145
healthy,-0.181135265289007,0.165815248984222,0.334668539412822,0.341067238514578,0.17553350337125,0.446756662209261,-0.0632493772598833
healthy,-0.0623437092596679,-0.063889494571422,-0.105494138084188,-0.100663401490909,-0.465537904671906,-0.0741061669598139,-0.0049278732850134
healthy,-0.071431361760258,-0.112527653778136,-0.0378881227815333,-0.237118866757622,-0.107391659814716,0.124812938974925,-0.384463170659191
moderate,-0.0879608833694087,-0.183289753401863,-0.148053740568932,-0.53314280695668,0.0630291920300365,-0.305623611366258,-0.125319519256344
moderate,-0.393940542093206,-0.299720843693968,-0.0932235567448527,-0.141645062565564,-0.17007467737462,0.168623902656282,-0.401377081210163
moderate,0.115480772714148,0.117726730743942,0.0911936661226472,0.576685288144641,0.181589136023072,-0.212275655081245,0.0782784548596325
severe,-0.204318799314599,-0.214403993756101,-0.13543404850669,-0.0183262354914539,-0.152372421708108,-0.333064444479846,-0.157525974425587
severe,0.0718255118835817,0.137006613633299,-0.1938458106944,-0.260957953209273,0.0153834377306835,0.120262735571687,-0.465339413562642
severe,0.101606841521778,-0.0197450507598672,-0.505673734879511,0.0908500417690539,0.0136171607269806,-0.0016750992011644,-0.289726802635581
severe,-0.59478098211323,-0.0933573800707573,-0.0911493080677011,0.636909266349321,-0.0949836227865952,0.248215379961569,-0.0256503912086241
