group,CD19,CD279,CD14,CD16,CD274,CD38,CD34,CD94
healthy,0.109974669623767,0.288701347006839,0.445276664128673,0.524442340486571,0.420247268384292,0.0374044068618319,0.460226634767375,0.336577744427104
healthy,0.114546746786952,0.0201941652675842,0.0505129011791941,-0.0877161844398323,0.0358284588554862,-0.638124772529163,0.0278707548497171,0.713663356309509
healthy,-0.297548264095517,-0.0803625729089948,-0.0764364953736952,-0.602382523056908,-0.149767827292981,-0.347362734484063,-0.279237848899593,0.151895922203818
healthy,0.0229646634060241,-0.0259714600422606,0.0535542010251812,-0.417636415849202,0.0705798047960356,-0.156575786186283,0.0421673696117968,0.67267363381891
healthy,-0.0882303327125153,-0.129489075393149,-0.0903752091342533,0.568128863142181,-0.0475781191525559,0.0470074279026682,-0.105304784160647,0.124811657839581
moderate,-0.298930428081995,0.149656179378189,0.196324110820736,0.280348076957131,0.122034595353941,0.215050311322708,-0.103630871150686,-0.0818903298215935
moderate,-0.124593894761377,-0.070905206456609,-0.0719497749689735,0.411198914872931,0.0783370533557426,-0.483125298920984,-0.0473145777939406,0.467102155666326
moderate,-0.194806299114587,0.1123230429786,0.0096412532859743,0.287602465846438,-0.0213273195817351,-0.323123825125974,0.225810246846401,-0.426581905209996
severe,-0.007698486002906,-0.0545461088406198,0.0587023518242836,0.558310307035793,-0.211670887475425,-0.126962366539125,-0.0527894979710496,0.372131382122226
severe,-0.432083305474117,0.0752476742216073,0.165958108318106,-0.460507255030665,-0.18481135537337,0.0282475203581713,0.0925629665404174,-0.128742974686807
severe,0.143099891275383,0.454632356667926,0.0740100121281532,0.26827442680523,0.173637937884836,-0.0532613174574323,-0.154047386105047,0.0846704258499307
severe,-0.0274533934574682,0.131537067062266,0.0105960648683462,0.150820889568678,-0.0770665571613336,-0.508924771085358,0.0048509299338972,0.456622906005754
