group,CD69,CD28,CD197,CD16,CD38,CD94
healthy,-0.396958029003343,-0.257304581570094,-0.314824462120086,-0.288348802688812,-0.26930622760128,-0.0074760130982858
healthy,0.125730038188176,0.131508038161754,0.009700200920902,0.0341016243768212,-0.704566341418636,0.793479508830584
healthy,0.150418748938134,0.228249429492991,0.195083305714607,-0.146189880533804,-0.144162183674031,0.566507642346557
healthy,-0.0981426769576298,-0.037201597966857,-0.152488742792259,-0.306299640253222,0.244503849370408,-0.363125194213246
healthy,-0.026229902106548,0.0961327489210078,0.0865474873564703,-0.523105738794024,-0.317078832550867,0.138501650689621
moderate,0.164433444227112,0.0838382658106205,0.178356759887701,-0.258673776824156,-0.265295791188989,-0.0497426178712251
moderate,0.17023241601938,0.166659902064817,0.168555501720415,0.295055979451088,0.320646237520094,0.284334865405699
moderate,0.215078164699594,0.0739099689834751,-0.0192911982294779,0.606580584453647,-0.422048825136754,-0.104428811492953
severe,-0.0539044458366446,-0.120180225518426,-0.149411718486008,-0.435921175228044,-0.244899565319926,-0.176464499155457
severe,-0.019465670474812,0.40492885864081,0.444629769957483,-0.411796285926543,-0.212114648368505,-0.1211462174776
severe,-0.157892189617069,0.105089314777332,-0.0021286313856081,-0.125568713604743,-0.324422273858172,0.295953072334445
severe,-0.447229429058845,-0.0191897026199702,-0.0222786301642805,-0.669940012132491,0.259206641617035,-0.17574897396988
