group,CD3,CD19,CD95,CD16,CD86,CD38,CD25,CD94
healthy,0.0690528707359115,0.377982322969953,0.274421577915289,0.556319225921786,0.17363720380434,0.318412971377712,0.426171944720401,0.258461212827773
healthy,0.0649496411710152,-0.0784857767911205,-0.109544812023567,-0.345886411102845,0.0619915792884842,0.670402482215125,0.0633215123754795,-0.512480633223804
healthy,-0.143211994019149,0.100069556745343,-0.0431877761640833,0.546417345598628,0.0326100156768157,0.120323333425497,0.0994978023435652,-0.298826994803779
healthy,0.129409724923367,0.292440365297697,0.130527371363521,0.366092874588199,-0.55468019381687,0.120559418945819,0.634429517206919,-0.0800376438301881
healthy,0.0284455872240559,0.0457299223381418,0.0307433379030544,0.638731132698764,0.110790059625316,0.241165333189281,0.0483163550659708,-0.0441544097122119
moderate,-0.0348210627326395,0.13932291632088,0.107103204350684,0.553146558265177,-0.0939468920764173,0.393521091290822,0.0776263557383495,-0.0531360588767818
moderate,0.0135392067301852,0.0924849893783732,0.109924345392423,0.410336580186815,0.205851742781653,0.308057743155212,0.0648862279845452,-0.0106703636115903
moderate,-0.353487513987873,0.235001049514625,-0.50748951584228,-0.43539358050784,-0.260266240182708,0.36059124460817,0.0508128408312486,0.0322107885016005
severe,-0.140602378251786,-0.0058186941621837,-0.0731728527457463,0.696127925977103,-0.0481365276846549,-0.0570989688919718,-0.0696919090252047,0.0961672047500109
severe,-0.0120151323712157,-0.518555873906604,-0.0918383707302983,-0.577201805072293,0.0294435006429518,-0.13874755641376,0.0662834807050039,-0.135103610687907
severe,-0.241748308693108,-0.359777320307874,-0.428009009913557,-0.297828054850585,0.143667923023548,0.414911816419034,0.224550151715068,-0.255140216561124
severe,0.504174034977208,4.80418316625464e-05,0.24403007162995,0.0289104411430138,0.308477444419474,-0.487716231206991,0.246221924354527,-0.110137716090147
