group,CD3,CD16,CD86,CD38,CD25,CD94
healthy,0.0161215273394692,-0.226284801781491,-0.274598468049875,0.12964162541613,-0.395931896572145,-0.553847817320012
healthy,-0.0477943189392955,0.15052689025736,-0.0583076458175954,0.714418221719292,0.0178930818524917,-0.687259553797934
healthy,0.17675441719692,-0.65428273813507,0.0283128825049435,-0.251901659198462,0.042740078393519,0.228663751101863
healthy,0.120972523837142,0.280108644394256,-0.655157167778413,-0.149347912430959,0.598794504603868,0.0620933106863635
healthy,-0.253101970523326,0.40843278499872,-0.041974351954912,0.220148398616119,-0.151193822466207,-0.410509486580919
moderate,0.203656948841562,-0.232253404646253,0.265485942564165,-0.271101250519142,0.250355843725561,0.236169783113995
moderate,0.345813622579228,0.50280953893523,0.224190261666356,0.0111998348283932,0.226665979312837,-0.278621095468142
moderate,-0.266287158678035,-0.51753031019891,-0.144393407535825,0.529649106570085,0.113731991044777,0.115797566839512
severe,0.103835310613797,0.713803109806909,0.107700934515495,0.244702797108243,0.146307751615529,0.0789793508012885
severe,0.0072489352389618,-0.0458788476491108,-0.0481143997381132,0.123703479514213,-0.0599001469195591,-0.0366031337428265
severe,0.0890813770566477,0.150299353739918,-0.058079253706743,-0.16956106199542,0.184055817953037,-0.0208340563000435
severe,-0.630201290915726,0.289165253319409,-0.16180541925419,0.55688017784276,-0.234723001027068,0.0085176872246396
