group,CD3,CD279,CD16,CD86,CD38,CD94
healthy,0.243355909822302,-0.464972342716433,-0.198936153980393,-0.192926724023887,-0.0419056684314413,-0.31233966777955
healthy,0.17369171870221,-0.0534326583438272,-0.118350557033051,0.0277274503029025,-0.575838243094327,0.646567022459787
healthy,-0.0441068084736425,0.0815618310492432,-0.579724411411326,-0.184347677377716,-0.176364723231062,0.181095069256574
healthy,0.0294740634727793,-0.0081087149329312,-0.230138388773767,0.567545596745051,0.123793871252173,0.209866777780973
healthy,-0.0631621824137303,-0.0797119569656383,0.343617792370565,-0.009339402127485,0.385309615508176,0.0162246791205905
moderate,-0.127496584332519,-0.171293566921012,-0.213397620222269,0.16851247490717,-0.334201370237034,0.200945694090407
moderate,0.0266324191070929,0.0972699098814612,-0.288651709549728,0.0516927175469232,0.434588074659877,-0.280959368520224
moderate,-0.230850383502264,-0.0134500254987386,-0.260165648049651,-0.146059309553314,-0.314741116665381,-0.406046469245633
severe,0.177905594800774,0.0967227869828972,-0.358552169291691,0.195637285162969,0.405748772816392,0.155458037613847
severe,0.0636182600441267,-0.0049495230094471,0.358008777112366,0.11304621107355,-0.0366721527855097,0.115968454386411
severe,0.288256795600516,-0.045305234092248,0.135488334129225,0.126233830880671,0.142827846172755,0.0037631300377747
severe,0.454945046501086,-0.0410111985088949,-0.497655884567187,-0.0756637920532579,-0.144457202537241,-0.0892461815541909
