group,CD3,CD19,CD56,CD16,CD38,CD94
healthy,0.458802260869272,0.0216250177634067,0.0742273850270689,0.10376036519777,0.372133894699221,0.198842795968143
healthy,-0.0985314724924456,-0.0618885304615932,-0.345390512926629,-0.0681716924234162,0.707875055482137,-0.713125331458092
healthy,-0.0794889560952509,0.046883113881116,-0.339932534974794,-0.261648418697776,-0.234667452166402,-0.26422655280603
healthy,-0.172124072952518,-0.222609745988572,-0.465164906848389,-0.452788347468145,0.176106610831019,-0.254123094578425
healthy,-0.268700266783279,-0.175879776227799,-0.294533610554611,-0.266582451880057,0.2416022395037,-0.474786970172652
moderate,0.105928346103254,0.465613711807495,-0.1216732609669,0.172985330774729,-0.016268986323438,-0.301744174363417
moderate,-0.27153648529934,0.0667775902200857,-0.302117585466935,-0.544594185101534,0.276689265516172,-0.621004612999339
moderate,-0.269337935981368,0.18876891553413,-0.156636467652046,-0.494829315711664,0.365630731694479,-0.157623835063769
severe,0.0930723241657756,0.104199098160284,-0.0971185038518569,-0.751193060363978,0.127666446230837,0.0396945593917924
severe,-0.0916480686384175,0.0970426292359205,-0.031333092182567,0.0139807498302381,-0.0496160846517059,0.135506776374243
severe,0.159511447737624,0.0797634120197321,0.0643439640750206,0.155874864586438,-0.0233830174203361,-0.109951817649162
severe,-0.154002957805216,-0.0139953354443772,-0.262377327196354,-0.634951166759898,0.206401416955888,-0.296967948672867
