group,CD20,CD16,CD86,CD38,CD25,CD94
healthy,0.113727600018097,-0.37627841557909,0.0585486441067958,-0.229200435020093,0.0863253697301489,0.275558050643173
healthy,0.210174777311365,-0.087940273829851,0.0008440601162797,-0.51646925203571,0.0426534633699471,0.767451352522505
healthy,0.0063513852930608,0.666824365999506,-0.009675249948311,0.511498719857904,-0.0686204401506208,-0.384003549499061
healthy,0.203189175330342,-0.0724666748323241,-0.650420753457572,-0.0132460841914489,0.643300460354634,0.193327707977793
healthy,0.0520460451053015,0.596602765274836,0.138974972431584,0.137439073060508,0.086366500477888,0.110466460657703
moderate,-0.0949154838796673,0.243242617490353,0.0835114667151406,-0.223330369098899,0.291735661379677,0.353937610738655
moderate,0.0879803970326356,0.392453850778599,0.264994882973942,0.0286767473437376,0.146545773198876,0.494137551852796
moderate,0.102121536299411,-0.494617718599259,-0.0979134949371449,0.246448341404763,0.209373741931318,0.159904819525247
severe,-0.0748283415491011,0.683182230254385,8.1027760199148e-05,0.0579107316124256,0.0120281898605909,0.269190807251072
severe,-0.60963649097563,-0.120941465622421,0.169877595566584,-0.278849636748971,-0.0521049310246916,-0.209542195931796
severe,-0.336968406807294,-0.374072310537038,-0.381933848976195,-0.376111049208389,0.123913345915937,-0.236187725279968
severe,0.202017214541888,0.0146166587605024,0.123996514967053,-0.649762453218573,0.114152218909992,0.156499537097592
