group,CD3,CD20,CD56,CD16,CD38,CD25,CD94
healthy,-0.0632110121296779,0.609581814217105,-0.0090814589266783,0.174033205176914,-0.291076079697498,-0.109543275161939,-0.229950304128327
healthy,0.11152845604824,-0.0860473541584701,0.137422038417318,0.252022382962934,-0.674737027320698,-0.0142160222028104,0.709733895676162
healthy,-0.384106380639836,0.0086269128717561,-0.51282302334538,0.137432692959432,0.312740344360062,0.013281927268634,-0.340643772127221
healthy,-0.231105639788461,-0.167972020833194,-0.479394093585162,-0.138534093923564,0.323623933173079,-0.541266457249028,-0.466802375869825
healthy,-0.1774196547515,-0.050806920768031,-0.291712845057605,-0.416911213881094,0.13389859467223,-0.161838142113254,-0.328743399238679
moderate,0.0802281055356964,0.0766083497894443,0.114598287708438,-0.617274215832523,-0.441223471716018,0.123016145340987,0.060351405661324
moderate,-0.123732191226062,-0.0754905969825039,-0.298879537044023,-0.359767754788064,0.156107177054862,-0.0720923971291657,-0.64599123868586
moderate,0.513434703958319,0.251477362861453,0.436567991140762,0.260527092144381,-0.471892245276604,0.183035493004724,0.270316797106524
severe,0.161314614284271,0.0653611180334893,-0.0886849809164844,-0.676485665168007,0.214402315827266,0.111312689801463,-0.0836550873579294
severe,0.172906969892681,0.0668471749121408,0.113989774121583,0.24503803613949,0.180360556737046,0.173249753461262,0.013333627431447
severe,-0.294622195574599,0.330332571597458,-0.400130470213333,-0.482606641310083,-0.153391226849486,-0.212843421244557,0.0428312618844902
severe,0.333287185828912,0.0848288244455548,0.0343299997357757,-0.326533168359514,-0.0116687841231562,0.0192000888046225,-0.543369637229993
