group,CD19,CD69,CD45RA,CD16,CD38,CD25,CD94
healthy,0.0087900479227398,-0.0979584898058072,0.0054810343872599,0.220733636261505,-0.311930012438187,-0.102541857565008,-0.308041911311292
healthy,-0.0781944898660095,0.0983059076996421,-0.176578105224088,0.34071669530354,-0.588031619702081,0.0088704505570772,0.736017325589265
healthy,0.0418060856738263,-0.19402047926233,0.0474033459154631,0.274084142102993,-0.384619952059813,-0.0532474400420324,0.237200549309298
healthy,0.214049975853459,0.240067767783056,0.255960201380772,0.433306096153693,0.405432981454213,0.383732691576088,-0.127838964132946
healthy,0.109144246374138,0.190696852555423,0.0500390221455262,0.54497374034768,0.181649335108948,0.139993484355439,0.254597057778615
moderate,0.0009126564749206,0.367340001985295,-0.115684947955599,-0.0520161785898779,-0.0611050282371759,0.473913390717478,-0.107514665596507
moderate,-0.12985498544788,-0.0751893504456193,0.118222811930875,0.562118753453277,0.292378317513056,-0.23573619776585,-0.274290481651519
moderate,0.123448277246084,-0.264375284744636,-0.0655283934118397,-0.296694554999298,0.209443614556225,0.117131838663536,-0.176348457057452
severe,0.150830159930488,0.0897804129455713,0.137435839601851,0.703170696097001,0.172264337870389,0.0685107588080708,0.168251716270195
severe,0.0031387247332017,0.0475012688689017,0.458517237671794,0.262822390947098,0.351488830334712,-0.0845820320043512,0.0246197310156194
severe,-0.451190795522215,-0.320552359759181,-0.284454053529264,-0.127142170653454,0.351975946432428,0.0380639891321884,-0.215524720345278
severe,0.0854964961752803,0.49318309962203,0.134046083242052,0.78481893510704,0.055226259596367,0.0272422205323068,-0.0692118766901602
