group,CD3,CD28,CD16,CD38,CD94,CD69,CD94
healthy,0.186537944268211,0.277136786517533,0.272502329153566,0.0086449058851289,0.360662601504578,-0.115669725824814,0.330978933424562
healthy,0.0116197753109432,0.0065840167206448,0.231882896340103,-0.755789071197597,0.613805699114408,-0.0526903528616197,0.0077634996299246
healthy,0.278073543088326,-0.116867362783742,-0.12695608866171,-0.489486039285671,0.265216389040169,0.098441941984433,0.629496106132473
healthy,-0.215873448436602,-0.221185611583705,-0.233365078455335,-0.080177813604558,-0.449126668599607,0.139108418237183,0.482183589384112
healthy,0.221240968305008,0.232561385404867,0.0237175823379481,-0.536239727426804,0.265922111221333,0.180686567924142,0.521889908306301
moderate,0.121029754338066,-0.119874527969644,0.433826537612183,0.118988369051092,-0.0222458910364271,0.620499519066569,0.249842094034111
moderate,0.291563472079052,0.0856757626208135,0.541618178416067,-0.408198192466009,-0.0994223583686239,0.206645027800535,0.618015883555678
moderate,-0.0052097889333838,-0.0515345215353945,0.385624622334147,-0.162956565137264,0.0213409728192271,0.297893166559348,-0.0977855983694695
severe,-0.0547999764762138,-0.0927730676684937,0.702340181562162,0.294707642387985,-0.162763031106691,0.190107496050844,0.343745599377102
severe,-0.0511893379884596,-0.11105577883835,-0.535027767466075,-0.105227520043588,0.231362587842287,-0.0854666977291513,0.274560903661598
severe,0.430862288568265,0.613971778224924,0.383410436065258,-0.430842351679088,0.369984103259394,0.317430876106095,0.264137518378713
severe,0.615227258356041,0.171532138483666,-0.34871924738585,-0.484507684527089,0.0798199760106513,-0.263966004981122,0.316807840456201
