group,CD3,CD279,CD197,CD16,CD38,CD94
healthy,-0.165299515965509,-0.0312026805465526,0.269546179011959,0.339963165528421,0.292216787041313,0.171929935901147
healthy,0.0531894696955204,-0.0473853741570035,-0.0069248653252308,0.0523765657828249,-0.798133090420291,0.71206152035989
healthy,-0.168406471563841,-0.287375561842693,-0.157856482736136,0.0826383607323126,0.0330792279922203,-0.272139338631862
healthy,0.0991427961396424,-0.0768417050263239,0.0416622375023783,-0.236670647691286,-0.48752731746151,0.355113763490779
healthy,0.123371208480864,0.111563198864369,0.136991279012207,-0.301065910375931,-0.264164033902033,0.0441842829080151
moderate,-0.119658846356466,-0.0208674134631661,0.280326882345163,-0.643523249669454,-0.302063700279958,-0.111865725370678
moderate,-0.128257165669393,-0.118287345053039,-0.151188693831278,-0.0040066587653325,-0.287256756403615,-0.137742228132942
moderate,-0.257899785503474,-0.07917220044642,-0.0133915760460199,-0.546469714494291,0.455730054630916,0.0863305355027457
severe,-0.0839840568027241,-0.147288841080653,-0.153937736655883,-0.563306157860597,-0.338761155560722,-0.0725996986833476
severe,0.0106785663045677,0.0402497732850385,-0.54841875955147,0.184285484444675,-0.19695284181971,0.162660872820638
severe,0.355880614680015,0.532980528741025,-0.0028496194355721,0.216658194489905,-0.324217159670275,0.114570204513704
severe,0.506071072331009,0.111498588909556,0.169371632439301,-0.642084191087652,-0.135693479958854,-0.317521125732024
