group,CD16,CD38,CD94,CD20,CD16,CD86,CD94
healthy,0.547205106151787,0.438796370768182,0.263172976969978,0.539199793783347,-0.231352015507112,0.0083677320359193,-0.0893813183474615
healthy,0.346247691638523,0.318332499102005,-0.168963254090612,0.110181634171939,-0.58823914557622,0.0212570378479346,-0.22566684124153
healthy,-0.188688410236518,-0.168054324606029,0.20805453868205,-0.0263477591111424,0.147448488132669,-0.141746294487427,-0.56349067418717
healthy,0.447203873886285,0.26336833595172,0.203879804475961,0.0184450620191793,0.174568790696507,-0.534529456761124,0.0469839629138252
healthy,0.489965188797475,0.390357642529237,0.126565017938135,0.0534456291705166,-0.338811993092511,0.0308654548122802,-0.0283370257353487
moderate,0.28725515382757,-0.272852307205006,0.135703363040393,-0.358454907924109,0.230285155454335,-0.0023336149804592,0.225910194114241
moderate,0.172186699621302,0.382113603236355,0.0134115444287423,-0.134918044977502,0.0304158121891286,-0.157826791949671,-0.102192054211647
moderate,0.20061711594155,0.379344678369176,0.0952062364811386,0.0479641108044298,0.60159776062379,0.121355769012674,-0.135705012847634
severe,0.549781251399291,0.231526834706365,0.290200186970698,-0.157637967297332,0.498819480048658,0.0218192132670669,0.289017466586126
severe,-0.416996952605557,-0.0214964212244379,0.123807364570745,-0.0259691278971485,-0.609569812130795,-0.171363690823767,0.0754655167090854
severe,-0.190183069365941,0.528271590930488,-0.0090315120906592,-0.0604868539283945,-0.150744026384119,-0.0690486331812551,-0.0180630241813185
severe,-0.297587978005298,-0.337991841839791,0.517473913276771,0.0710806370356584,-0.477763827847299,-0.0255252888386981,0.0134061389517314
