group,CD3,CD20,CD14,CD16,CD38,CD34,CD94
healthy,-0.524001795644447,-0.0258814500384063,-0.0431374013615297,-0.329897387438371,-0.226210335590843,-0.271523961948886,-0.189937170819583
healthy,-0.0321652032428561,-0.54128937347869,0.0716742121527506,-0.149247399402926,0.573726391038952,-0.101139972114916,-0.489453619647969
healthy,-0.0444414897266711,0.0232935525365752,-0.065750003075064,-0.160164053299507,-0.0846537246792244,-0.180050748410449,-0.150989196789063
healthy,-0.243231351337793,-0.113718477581277,-0.135467568723719,-0.197818321085308,0.412232661266559,-0.191208262797965,-0.460474665994131
healthy,-0.36864053871352,-0.0889406490126957,-0.224749979456384,-0.0179461957428406,0.449424025753498,-0.195107725873261,-0.512047022024926
moderate,0.0941471056363787,0.0980870301712962,-0.0269928786045967,-0.0851080374193835,-0.0171723431956078,-0.12395754185703,-0.283647964657649
moderate,-0.0738192373933412,0.0492155532526967,0.162078206532132,-0.130090018166495,0.313447112993273,0.160990646870842,-0.668411266460034
moderate,-0.349056681958391,0.052606345178769,-0.095597375799666,-0.574445816760435,0.293411232803988,-0.266044600552024,-0.0320381734612724
severe,-0.124267252823229,-0.142856145291967,-0.130147334777068,-0.414681424559215,-0.184312502878017,-0.10038529144282,-0.376287404048338
severe,0.135112486321445,-0.299976423523072,-0.061201352999706,-0.101610590109729,-0.409496633748375,0.10434308463906,0.0991787588387597
severe,-0.376687943627553,0.133168357902088,-0.525353719486177,-0.359911197098639,0.482667869821236,-0.619995300008362,-0.357771035773162
severe,-0.213645864809456,-0.0670637312699555,-0.0445654434362366,0.56442557080149,-0.17011643411705,0.0174315172857437,0.332226454079406
