group,CD3,CD28,CD95,CD16,CD38,CD34,CD94
healthy,0.186537944268211,0.277136786517533,0.11891776854671,0.272502329153566,0.0086449058851289,0.579696590773727,0.360662601504578
healthy,0.0116197753109432,0.0065840167206448,0.102526597829251,0.231882896340103,-0.755789071197597,0.0271181300783621,0.613805699114408
healthy,0.278073543088326,-0.116867362783742,0.131695683723625,-0.12695608866171,-0.489486039285671,0.0366804859104757,0.265216389040169
healthy,-0.215873448436602,-0.221185611583705,-0.113787173820306,-0.233365078455335,-0.080177813604558,-0.125208807975556,-0.449126668599607
healthy,0.221240968305008,0.232561385404867,0.173285261903588,0.0237175823379481,-0.536239727426804,0.20886966683827,0.265922111221333
moderate,0.121029754338066,-0.119874527969644,0.117569765227008,0.433826537612183,0.118988369051092,0.132187657368666,-0.0222458910364271
moderate,0.291563472079052,0.0856757626208135,0.0870008627865337,0.541618178416067,-0.408198192466009,-0.0896988100955382,-0.0994223583686239
moderate,-0.0052097889333838,-0.0515345215353945,0.550733969829747,0.385624622334147,-0.162956565137264,-0.0525656286406519,0.0213409728192271
severe,-0.0547999764762138,-0.0927730676684937,0.0122798046004872,0.702340181562162,0.294707642387985,-0.144736542301193,-0.162763031106691
severe,-0.0511893379884596,-0.11105577883835,-0.06259051446305,-0.535027767466075,-0.105227520043588,0.0577531681506669,0.231362587842287
severe,0.430862288568265,0.613971778224924,0.493631787194497,0.383410436065258,-0.430842351679088,0.591057843103697,0.369984103259394
severe,0.615227258356041,0.171532138483666,0.265680174159227,-0.34871924738585,-0.484507684527089,0.119309007641914,0.0798199760106513
