TF_name	target_id	target_name	target_synonyms
RARG	ENSG00000002330	BAD	BBC2,BCL2L8
RARG	ENSG00000006071	ABCC8	ABC36,HHF1,HI,HRINS,MRP8,PHHI,SUR,SUR1,SUR1delta2,TNDM2
RARG	ENSG00000007202	KIAA0100	BCOX,BCOX1,CT101,FMP27
RARG	ENSG00000007516	BAIAP3	BAP3
RARG	ENSG00000008282	SYPL1	H-SP1,SYPL
RARG	ENSG00000008300	CELSR3	-
RARG	ENSG00000010361	FUZ	FY,NTD
RARG	ENSG00000012983	MAP4K5	GCKR,KHS,KHS1,MAPKKKK5
RARG	ENSG00000015133	CCDC88C	DAPLE,HKRP2,KIAA1509,SCA40
RARG	ENSG00000019144	PHLDB1	hsa-mir-6716
RARG	ENSG00000021355	SERPINB1	EI,ELANH2,HEL-S-27,HEL57,LEI,M/NEI,MNEI,PI-2,PI2
RARG	ENSG00000023287	RB1CC1	ATG17,CC1,FIP200,PPP1R131
RARG	ENSG00000026036	RTEL1-TNFRSF6B	-
RARG	ENSG00000027075	PRKCH	PKC-L,PKCL,PRKCL,nPKC-eta
RARG	ENSG00000034677	RNF19A	RNF19
RARG	ENSG00000040341	STAU2	39K2,39K3
RARG	ENSG00000048707	VPS13D	-
RARG	ENSG00000050748	MAPK9	JNK-55,JNK2,JNK2A,JNK2ALPHA,JNK2B,JNK2BETA,PRKM9,SAPK,SAPK1a,p54a,p54aSAPK
RARG	ENSG00000050820	BCAR1	CAS,CAS1,CASS1,CRKAS,P130Cas
RARG	ENSG00000053254	FOXN3	C14orf116,CHES1,PRO1635
RARG	ENSG00000054611	TBC1D22A	C22orf4,HSC79E021
RARG	ENSG00000059145	UNKL	C16orf28,ZC3H5L,ZC3HDC5L
RARG	ENSG00000062485	CS	-
RARG	ENSG00000063169	GLTSCR1	-
RARG	ENSG00000064932	SBNO2	KIAA0963,SNO,STNO
RARG	ENSG00000065268	WDR18	Ipi3,R32184_1
RARG	ENSG00000065989	PDE4A	DPDE2,PDE4,PDE46
RARG	ENSG00000066322	ELOVL1	hsa-mir-6734
RARG	ENSG00000068650	ATP11A	ATPIH,ATPIS
RARG	ENSG00000069399	BCL3	hsa-mir-8085
RARG	ENSG00000070047	PHRF1	PPP1R125,RNF221
RARG	ENSG00000070614	NDST1	HSST,MRT46,NST1
RARG	ENSG00000071282	LMCD1	-
RARG	ENSG00000072195	SPEG	-
RARG	ENSG00000072310	SREBF1	SREBP-1c,SREBP1,SREBP1a,bHLHd1
RARG	ENSG00000072682	P4HA2	-
RARG	ENSG00000073060	SCARB1	CD36L1,CLA-1,CLA1,HDLQTL6,SR-BI,SRB1
RARG	ENSG00000073350	LLGL2	HGL,Hugl-2,LGL2
RARG	ENSG00000075624	ACTB	BRWS1,PS1TP5BP1
RARG	ENSG00000076382	SPAG5	DEEPEST,MAP126,hMAP126
RARG	ENSG00000076554	TPD52	D52,N8L,PC-1,PrLZ,hD52
RARG	ENSG00000076685	NT5C2	GMP,NT5B,PNT5,SPG45,SPG65,cN-II
RARG	ENSG00000077454	LRCH4	LRN,LRRN1,LRRN4,PP14183
RARG	ENSG00000079999	KEAP1	INrf2,KLHL19
RARG	ENSG00000082781	ITGB5	-
RARG	ENSG00000085831	TTC39A	C1orf34,DEME-6
RARG	ENSG00000087076	HSD17B14	DHRS10,SDR47C1,retSDR3
RARG	ENSG00000088367	EPB41L1	4.1N,MRD11
RARG	ENSG00000088888	MAVS	CARDIF,IPS-1,IPS1,VISA
RARG	ENSG00000088986	DYNLL1	DLC1,DLC8,DNCL1,DNCLC1,LC8,LC8a,PIN,hdlc1
RARG	ENSG00000089154	GCN1L1	GCN1L,GCN1L1,PRIC295
RARG	ENSG00000089157	RPLP0	L10E,LP0,P0,PRLP0,RPP0
RARG	ENSG00000089159	PXN	-
RARG	ENSG00000089177	KIF16B	C20orf23,KISC20ORF,SNX23
RARG	ENSG00000089351	GRAMD1A	KIAA1533
RARG	ENSG00000089597	GANAB	G2AN,GIIA,GLUII,PKD3
RARG	ENSG00000090013	BLVRB	BVRB,FLR,HEL-S-10,SDR43U1
RARG	ENSG00000090975	PITPNM2	NIR-3,NIR3,RDGB2,RDGBA2
RARG	ENSG00000092820	EZR	CVIL,CVL,HEL-S-105,VIL2
RARG	ENSG00000095066	HOOK2	HK2
RARG	ENSG00000099337	KCNK6	K2p6.1,KCNK8,TOSS,TWIK-2,TWIK2
RARG	ENSG00000099797	TECR	MIRN639,hsa-mir-639
RARG	ENSG00000099849	RASSF7	C11orf13,HRAS1,HRC1
RARG	ENSG00000099860	GADD45B	GADD45BETA,MYD118
RARG	ENSG00000099899	TRMT2A	HTF9C
RARG	ENSG00000099901	RANBP1	HTF9A
RARG	ENSG00000099942	CRKL	-
