TF_name	target_id	target_name	target_synonyms
NR2F2	ENSG00000000003	TSPAN6	TM4SF6,T245,TSPAN-6
NR2F2	ENSG00000000419	DPM1	CDGIE,MPDS
NR2F2	ENSG00000001036	FUCA2	dJ20N2.5
NR2F2	ENSG00000001084	GCLC	GCL,GCS,GLCL,GLCLC
NR2F2	ENSG00000001167	NFYA	CBF-A,CBF-B,HAP2,NF-YA
NR2F2	ENSG00000001617	SEMA3F	SEMA-IV,SEMA4,SEMAK
NR2F2	ENSG00000002330	BAD	BBC2,BCL2L8
NR2F2	ENSG00000002822	MAD1L1	MAD1,PIG9,TP53I9,TXBP181
NR2F2	ENSG00000002834	LASP1	Lasp-1,MLN50
NR2F2	ENSG00000002919	SNX11	-
NR2F2	ENSG00000003249	DBNDD1	-
NR2F2	ENSG00000003400	CASP10	ALPS2,FLICE2,MCH4
NR2F2	ENSG00000003402	CFLAR	CASH,CASP8AP1,CLARP,Casper,FLAME,FLAME-1,FLAME1,FLIP,I-FLICE,MRIT,c-FLIP,c-FLIPL,c-FLIPR,c-FLIPS
NR2F2	ENSG00000003436	TFPI	EPI,LACI,TFI,TFPI1
NR2F2	ENSG00000003756	RBM5	G15,H37,LUCA15,RMB5
NR2F2	ENSG00000004059	ARF5	-
NR2F2	ENSG00000004139	SARM1	MyD88-5,SAMD2,SARM
NR2F2	ENSG00000004142	POLDIP2	PDIP38,POLD4,p38
NR2F2	ENSG00000004399	PLXND1	PLEXD1
NR2F2	ENSG00000004455	AK2	ADK2
NR2F2	ENSG00000004534	RBM6	3G2,DEF-3,DEF3,HLC-11,NY-LU-12,g16
NR2F2	ENSG00000004660	CAMKK1	CAMKKA
NR2F2	ENSG00000004776	HSPB6	HEL55,Hsp20,PPP1R91
NR2F2	ENSG00000004777	ARHGAP33	NOMA-GAP,SNX26,TCGAP
NR2F2	ENSG00000004799	PDK4	-
NR2F2	ENSG00000004838	ZMYND10	BLU,CILD22,FLU
NR2F2	ENSG00000004864	SLC25A13	ARALAR2,CITRIN,CTLN2
NR2F2	ENSG00000004866	ST7	hsa-mir-6132
NR2F2	ENSG00000004897	CDC27	ANAPC3,APC3,CDC27Hs,D0S1430E,D17S978E,H-NUC,HNUC,NUC2
NR2F2	ENSG00000004939	SLC4A1	AE1,BND3,CD233,CHC,DI,EMPB3,EPB3,FR,RTA1A,SAO,SPH4,SW,WD,WD1,WR
NR2F2	ENSG00000004975	DVL2	-
NR2F2	ENSG00000005001	PRSS22	BSSP-4,SP001LA,hBSSP-4
NR2F2	ENSG00000005007	UPF1	HUPF1,NORF1,RENT1,pNORF1,smg-2
NR2F2	ENSG00000005059	CCDC109B	CCDC109B
NR2F2	ENSG00000005175	RPAP3	-
NR2F2	ENSG00000005187	ACSM3	SA,SAH
NR2F2	ENSG00000005189	AC004381.6	-
NR2F2	ENSG00000005194	CIAPIN1	Anamorsin,DRE2,PRO0915
NR2F2	ENSG00000005206	SPPL2B	IMP-4,IMP4,PSH4,PSL1
NR2F2	ENSG00000005238	FAM214B	KIAA1539
NR2F2	ENSG00000005243	COPZ2	zeta2-COP
NR2F2	ENSG00000005339	CREBBP	CBP,KAT3A,RSTS
NR2F2	ENSG00000005379	BZRAP1	BZRAP1,PBR-IP,PRAX-1,PRAX1,RIM-BP1,RIMBP1
NR2F2	ENSG00000005448	WDR54	-
NR2F2	ENSG00000005483	KMT2E	HDCMC04P,MLL5,NKp44L
NR2F2	ENSG00000005486	RHBDD2	NPD007,RHBDL7
NR2F2	ENSG00000005513	SOX8	-
NR2F2	ENSG00000005801	ZNF195	HRF1,ZNFP104
NR2F2	ENSG00000005844	ITGAL	CD11A,LFA-1,LFA1A
NR2F2	ENSG00000005882	PDK2	PDHK2,PDKII
NR2F2	ENSG00000005884	ITGA3	CD49C,FRP-2,GAP-B3,GAPB3,ILNEB,MSK18,VCA-2,VL3A,VLA3a
NR2F2	ENSG00000005889	ZFX	ZNF926
NR2F2	ENSG00000006007	GDE1	363E6.2,MIR16
NR2F2	ENSG00000006015	C19orf60	-
NR2F2	ENSG00000006016	CRLF1	CISS,CISS1,CLF,CLF-1,NR6,zcytor5
NR2F2	ENSG00000006025	OSBPL7	ORP7
NR2F2	ENSG00000006047	YBX2	CONTRIN,CSDA3,DBPC,MSY2
NR2F2	ENSG00000006062	MAP3K14	FTDCR1B,HS,HSNIK,NIK
NR2F2	ENSG00000006071	ABCC8	ABC36,HHF1,HI,HRINS,MRP8,PHHI,SUR,SUR1,SUR1delta2,TNDM2
NR2F2	ENSG00000006118	TMEM132A	GBP,HSPA5BP1
NR2F2	ENSG00000006282	SPATA20	HEL-S-98,SSP411,Tisp78
NR2F2	ENSG00000006283	CACNA1G	Ca(V)T.1,Cav3.1,NBR13,SCA42
NR2F2	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
NR2F2	ENSG00000006451	RALA	RAL
NR2F2	ENSG00000006453	BAIAP2L1	IRTKS
NR2F2	ENSG00000006530	AGK	CATC5,CTRCT38,MTDPS10,MULK
NR2F2	ENSG00000006534	ALDH3B1	ALDH4,ALDH7
NR2F2	ENSG00000006555	TTC22	-
NR2F2	ENSG00000006576	PHTF2	-
NR2F2	ENSG00000006606	CCL26	IMAC,MIP-4a,MIP-4alpha,SCYA26,TSC-1
NR2F2	ENSG00000006607	FARP2	FIR,FRG,PLEKHC3
NR2F2	ENSG00000006638	TBXA2R	BDPLT13,TXA2-R
NR2F2	ENSG00000006652	IFRD1	PC4,TIS7
NR2F2	ENSG00000006704	GTF2IRD1	BEN,CREAM1,GTF3,MUSTRD1,RBAP2,WBS,WBSCR11,WBSCR12,hMusTRD1alpha1
NR2F2	ENSG00000006712	PAF1	F23149_1,PD2
NR2F2	ENSG00000006744	ELAC2	COXPD17,ELC2,HPC2
NR2F2	ENSG00000006756	ARSD	ASD
NR2F2	ENSG00000006831	ADIPOR2	ACDCR2,PAQR2
NR2F2	ENSG00000006837	CDKL3	NKIAMRE
NR2F2	ENSG00000007001	UPP2	UDRPASE2,UP2,UPASE2
NR2F2	ENSG00000007038	PRSS21	ESP-1,ESP1,TEST1,TESTISIN
NR2F2	ENSG00000007047	MARK4	MARK4L,MARK4S,MARKL1,MARKL1L,PAR-1D
NR2F2	ENSG00000007080	CCDC124	-
NR2F2	ENSG00000007168	PAFAH1B1	LIS1,LIS2,MDCR,MDS,NudF,PAFAH
NR2F2	ENSG00000007202	KIAA0100	BCOX,BCOX1,CT101,FMP27
NR2F2	ENSG00000007255	TRAPPC6A	TRS33
NR2F2	ENSG00000007314	SCN4A	CMS16,HOKPP2,HYKPP,HYPP,NAC1A,Na(V)1.4,Nav1.4,SkM1
NR2F2	ENSG00000007341	ST7L	FAM4B,ST7R,STLR
NR2F2	ENSG00000007350	TKTL1	TKR,TKT2
NR2F2	ENSG00000007376	RPUSD1	C16orf40,RLUCL
NR2F2	ENSG00000007384	RHBDF1	C16orf8,Dist1,EGFR-RS,gene-89,gene-90,hDist1
NR2F2	ENSG00000007392	LUC7L	LUC7B1,Luc7,SR+89,hLuc7B1
NR2F2	ENSG00000007402	CACNA2D2	CACNA2D
NR2F2	ENSG00000007516	BAIAP3	BAP3
NR2F2	ENSG00000007520	TSR3	C16orf42
NR2F2	ENSG00000007541	PIGQ	GPI1,c407A10.1
NR2F2	ENSG00000007866	TEAD3	DTEF-1,ETFR-1,TEAD-3,TEAD5,TEF-5,TEF5
NR2F2	ENSG00000007923	DNAJC11	dJ126A5.1
NR2F2	ENSG00000007944	MYLIP	IDOL,MIR
NR2F2	ENSG00000007968	E2F2	E2F-2
NR2F2	ENSG00000008083	JARID2	JMJ
NR2F2	ENSG00000008128	CDK11A	CDC2L2,CDC2L3,CDK11-p110,CDK11-p46,CDK11-p58,PITSLRE,p58GTA
NR2F2	ENSG00000008130	NADK	dJ283E3.1
NR2F2	ENSG00000008226	DLEC1	CFAP81,DLC-1,DLC1,F56
NR2F2	ENSG00000008256	CYTH3	ARNO3,GRP1,PSCD3,cytohesin-3
NR2F2	ENSG00000008282	SYPL1	H-SP1,SYPL
NR2F2	ENSG00000008283	CYB561	CYB561A1,FRRS2
NR2F2	ENSG00000008294	SPAG9	CT89,HLC-6,HLC4,HLC6,JIP-4,JIP4,JLP,PHET,PIG6
NR2F2	ENSG00000008300	CELSR3	-
NR2F2	ENSG00000008323	PLEKHG6	MyoGEF
NR2F2	ENSG00000008324	SS18L2	KIAA-iso
NR2F2	ENSG00000008382	MPND	-
NR2F2	ENSG00000008438	PGLYRP1	PGLYRP,PGRP,PGRP-S,PGRPS,TAG7,TNFSF3L
NR2F2	ENSG00000008441	NFIX	CTF,MRSHSS,NF-I/X,NF1-X,NF1A,SOTOS2
NR2F2	ENSG00000008513	ST3GAL1	Gal-NAc6S,SIAT4A,SIATFL,ST3GalA,ST3GalA.1,ST3GalIA,ST3GalIA,1,ST3O
NR2F2	ENSG00000008516	MMP25	MMP-25,MMP20,MMP20A,MMPL1,MT-MMP 6,MT-MMP6,MT6-MMP,MT6MMP,MTMMP6
NR2F2	ENSG00000008517	IL32	IL-32alpha,IL-32beta,IL-32delta,IL-32gamma,NK4,TAIF,TAIFa,TAIFb,TAIFc,TAIFd
NR2F2	ENSG00000008710	PKD1	MIR6511B-1,hsa-mir-6511b-1
NR2F2	ENSG00000008735	MAPK8IP2	IB-2,IB2,JIP2,PRKM8IPL
NR2F2	ENSG00000008838	MED24	hsa-mir-6884
NR2F2	ENSG00000008853	RHOBTB2	DBC2
NR2F2	ENSG00000008952	SEC62	Dtrp1,HTP1,TLOC1,TP-1
NR2F2	ENSG00000009307	CSDE1	D1S155E,UNR
NR2F2	ENSG00000009724	MASP2	MAP19,MASP-2,MASP1P1,sMAP
NR2F2	ENSG00000009830	POMT2	LGMD2N,MDDGA2,MDDGB2,MDDGC2
NR2F2	ENSG00000009950	MLXIPL	CHREBP,MIO,MLX,MONDOB,WBSCR14,WS-bHLH,bHLHd14
NR2F2	ENSG00000010017	RANBP9	BPM-L,BPM90,RANBPM,RanBP7
NR2F2	ENSG00000010030	ETV7	TEL-2,TEL2,TELB
NR2F2	ENSG00000010256	UQCRC1	D3S3191,QCR1,UQCR1
NR2F2	ENSG00000010278	CD9	BTCC-1,DRAP-27,MIC3,MRP-1,TSPAN-29,TSPAN29
NR2F2	ENSG00000010282	HHATL	C3orf3,GUP1,MBOAT3,MSTP002,OACT3
NR2F2	ENSG00000010292	NCAPD2	CAP-D2,CNAP1,hCAP-D2
NR2F2	ENSG00000010295	IFFO1	HOM-TES-103,IFFO
NR2F2	ENSG00000010310	GIPR	PGQTL2
NR2F2	ENSG00000010318	PHF7	HSPC045,HSPC226,NYD-SP6
NR2F2	ENSG00000010319	SEMA3G	sem2
NR2F2	ENSG00000010322	NISCH	I-1,IR1,IRAS,hIRAS
NR2F2	ENSG00000010327	STAB1	CLEVER-1,FEEL-1,FELE-1,FEX1,SCARH2,STAB-1
NR2F2	ENSG00000010361	FUZ	FY,NTD
NR2F2	ENSG00000010379	SLC6A13	GAT-2,GAT2,GAT3
NR2F2	ENSG00000010404	IDS	MPS2,SIDS
NR2F2	ENSG00000010610	CD4	CD4mut
NR2F2	ENSG00000010626	LRRC23	LRPB7
NR2F2	ENSG00000010803	SCMH1	Scml3
