TF_name	target_id	target_name	target_synonyms
ZBTB7B	ENSG00000001460	STPG1	C1orf201,MAPO2
ZBTB7B	ENSG00000002330	BAD	BBC2,BCL2L8
ZBTB7B	ENSG00000002834	LASP1	Lasp-1,MLN50
ZBTB7B	ENSG00000004838	ZMYND10	BLU,CILD22,FLU
ZBTB7B	ENSG00000005001	PRSS22	BSSP-4,SP001LA,hBSSP-4
ZBTB7B	ENSG00000005238	FAM214B	KIAA1539
ZBTB7B	ENSG00000005243	COPZ2	zeta2-COP
ZBTB7B	ENSG00000005448	WDR54	-
ZBTB7B	ENSG00000005486	RHBDD2	NPD007,RHBDL7
ZBTB7B	ENSG00000005844	ITGAL	CD11A,LFA-1,LFA1A
ZBTB7B	ENSG00000006007	GDE1	363E6.2,MIR16
ZBTB7B	ENSG00000006025	OSBPL7	ORP7
ZBTB7B	ENSG00000006062	MAP3K14	FTDCR1B,HS,HSNIK,NIK
ZBTB7B	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
ZBTB7B	ENSG00000006712	PAF1	F23149_1,PD2
ZBTB7B	ENSG00000007384	RHBDF1	C16orf8,Dist1,EGFR-RS,gene-89,gene-90,hDist1
ZBTB7B	ENSG00000008130	NADK	dJ283E3.1
ZBTB7B	ENSG00000008517	IL32	IL-32alpha,IL-32beta,IL-32delta,IL-32gamma,NK4,TAIF,TAIFa,TAIFb,TAIFc,TAIFd
ZBTB7B	ENSG00000008853	RHOBTB2	DBC2
ZBTB7B	ENSG00000009780	FAM76A	-
ZBTB7B	ENSG00000009830	POMT2	LGMD2N,MDDGA2,MDDGB2,MDDGC2
ZBTB7B	ENSG00000010219	DYRK4	-
ZBTB7B	ENSG00000010292	NCAPD2	CAP-D2,CNAP1,hCAP-D2
ZBTB7B	ENSG00000010295	IFFO1	HOM-TES-103,IFFO
ZBTB7B	ENSG00000010361	FUZ	FY,NTD
ZBTB7B	ENSG00000010626	LRRC23	LRPB7
ZBTB7B	ENSG00000011485	PPP5C	PP5,PPP5,PPT
ZBTB7B	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
ZBTB7B	ENSG00000012171	SEMA3B	hsa-mir-6872
ZBTB7B	ENSG00000013503	POLR3B	C128,HLD8,INMAP,RPC2
ZBTB7B	ENSG00000013523	ANGEL1	Ccr4e,KIAA0759
ZBTB7B	ENSG00000017797	RALBP1	RIP1,RLIP1,RLIP76
ZBTB7B	ENSG00000022567	SLC45A4	-
ZBTB7B	ENSG00000025293	PHF20	C20orf104,GLEA2,HCA58,NZF,TDRD20A,TZP
ZBTB7B	ENSG00000025770	NCAPH2	CAPH2
ZBTB7B	ENSG00000034533	ASTE1	HT001
ZBTB7B	ENSG00000034713	GABARAPL2	ATG8,ATG8C,GATE-16,GATE16,GEF-2,GEF2
ZBTB7B	ENSG00000036549	ZZZ3	ATAC1
ZBTB7B	ENSG00000036672	USP2	UBP41,USP9
ZBTB7B	ENSG00000037897	METTL1	C12orf1,TRM8,TRMT8,YDL201w
ZBTB7B	ENSG00000039650	PNKP	AOA4,EIEE10,MCSZ,PNK
ZBTB7B	ENSG00000041880	PARP3	ADPRT3,ADPRTL2,ADPRTL3,ARTD3,IRT1,PADPRT-3
ZBTB7B	ENSG00000042493	CAPG	AFCP,HEL-S-66,MCP
ZBTB7B	ENSG00000043143	JADE2	JADE-2,PHF15
ZBTB7B	ENSG00000047578	KIAA0556	JBTS26
ZBTB7B	ENSG00000049541	RFC2	RFC40
ZBTB7B	ENSG00000050438	SLC4A8	NBC3,NDCBE
ZBTB7B	ENSG00000050820	BCAR1	CAS,CAS1,CASS1,CRKAS,P130Cas
ZBTB7B	ENSG00000052749	RRP12	KIAA0690
ZBTB7B	ENSG00000054148	PHPT1	CGI-202,HEL-S-132P,HSPC141,PHP,PHP14
ZBTB7B	ENSG00000061936	SFSWAP	SFRS8,SWAP
ZBTB7B	ENSG00000063322	MED29	IXL,MED2
ZBTB7B	ENSG00000064012	CASP8	ALPS2B,CAP4,Casp-8,FLICE,MACH,MCH5
ZBTB7B	ENSG00000064547	LPAR2	EDG-4,EDG4,LPA-2,LPA2
ZBTB7B	ENSG00000064961	HMG20B	BRAF25,BRAF35,HMGX2,HMGXB2,PP7706,SMARCE1r,SOXL,pp8857
ZBTB7B	ENSG00000065000	AP3D1	ADTD,HPS10,hBLVR
ZBTB7B	ENSG00000065057	NTHL1	FAP3,NTH1,OCTS3,hNTH1
ZBTB7B	ENSG00000065970	FOXJ2	FHX
ZBTB7B	ENSG00000067182	TNFRSF1A	CD120a,FPF,TBP1,TNF-R,TNF-R-I,TNF-R55,TNFAR,TNFR1,TNFR55,TNFR60,p55,p55-R,p60
ZBTB7B	ENSG00000067369	TP53BP1	53BP1,TDRD30,TP53,p202,p53BP1
ZBTB7B	ENSG00000068001	HYAL2	LUCA2
ZBTB7B	ENSG00000068028	RASSF1	123F2,NORE2A,RASSF1A,RDA32,REH3P21
ZBTB7B	ENSG00000068724	TTC7A	GIDID,MINAT,TTC7
ZBTB7B	ENSG00000068745	IP6K2	IHPK2,PIUS
ZBTB7B	ENSG00000068976	PYGM	-
ZBTB7B	ENSG00000070404	FSTL3	FLRG,FSRP
ZBTB7B	ENSG00000070444	MNT	MAD6,MXD6,ROX,bHLHd3
ZBTB7B	ENSG00000071462	WBSCR22	HASJ4442,HUSSY-3,MERM1,PP3381,WBMT
ZBTB7B	ENSG00000072682	P4HA2	-
ZBTB7B	ENSG00000072778	ACADVL	ACAD6,LCACD,VLCAD
ZBTB7B	ENSG00000072818	ACAP1	CENTB1
ZBTB7B	ENSG00000072958	AP1M1	AP47,CLAPM2,CLTNM,MU-1A
ZBTB7B	ENSG00000073067	CYP2W1	-
ZBTB7B	ENSG00000076108	BAZ2A	TIP5,WALp3
ZBTB7B	ENSG00000077235	GTF3C1	TFIIIC,TFIIIC220,TFIIICalpha
ZBTB7B	ENSG00000077935	SMC1B	SMC1BETA,SMC1L2
ZBTB7B	ENSG00000078246	TULP3	TUBL3
ZBTB7B	ENSG00000078668	VDAC3	HD-VDAC3,VDAC-3
ZBTB7B	ENSG00000079387	SENP1	SuPr-2
ZBTB7B	ENSG00000080371	RAB21	-
ZBTB7B	ENSG00000080603	SRCAP	-
ZBTB7B	ENSG00000081248	CACNA1S	CACNL1A3,CCHL1A3,Cav1.1,HOKPP,HOKPP1,MHS5,TTPP1,hypoPP
ZBTB7B	ENSG00000081791	KIAA0141	DELE
ZBTB7B	ENSG00000082458	DLG3	MRX,MRX90,NEDLG,PPP1R82,SAP102,XLMR
ZBTB7B	ENSG00000083812	ZNF324	ZF5128,ZNF324A
ZBTB7B	ENSG00000083838	ZNF446	ZKSCAN20,ZSCAN30,ZSCAN52
ZBTB7B	ENSG00000083845	RPS5	S5
ZBTB7B	ENSG00000084444	KIAA1467	KIAA1467
ZBTB7B	ENSG00000084623	EIF3I	EIF3S2,PRO2242,TRIP-1,TRIP1,eIF3-beta,eIF3-p36
ZBTB7B	ENSG00000085552	IGSF9	FP18798,IGSF9A,Nrt1
ZBTB7B	ENSG00000085644	ZNF213	CR53,ZKSCAN21,ZSCAN53
ZBTB7B	ENSG00000085872	CHERP	DAN16,SCAF6,SRA1
ZBTB7B	ENSG00000087008	ACOX3	-
ZBTB7B	ENSG00000087074	PPP1R15A	GADD34
ZBTB7B	ENSG00000087903	RFX2	-
ZBTB7B	ENSG00000088986	DYNLL1	DLC1,DLC8,DNCL1,DNCLC1,LC8,LC8a,PIN,hdlc1
ZBTB7B	ENSG00000089094	KDM2B	hsa-mir-7107
ZBTB7B	ENSG00000089327	FXYD5	DYSAD,HSPC113,IWU1,KCT1,OIT2,PRO6241,RIC
ZBTB7B	ENSG00000089356	FXYD3	hsa-mir-6887
ZBTB7B	ENSG00000089639	GMIP	ARHGAP46
ZBTB7B	ENSG00000089692	LAG3	CD223
ZBTB7B	ENSG00000089693	MLF2	NTN4
ZBTB7B	ENSG00000090013	BLVRB	BVRB,FLR,HEL-S-10,SDR43U1
ZBTB7B	ENSG00000090097	PCBP4	CBP,LIP4,MCG10
ZBTB7B	ENSG00000090238	YPEL3	-
ZBTB7B	ENSG00000090273	NUDC	HNUDC,MNUDC,NPD011
ZBTB7B	ENSG00000090372	STRN4	PPP2R6C,ZIN,zinedin
ZBTB7B	ENSG00000090432	MUL1	C1orf166,GIDE,MAPL,MULAN,RNF218
ZBTB7B	ENSG00000090487	SPG21	ACP33,BM-019,GL010,MAST
ZBTB7B	ENSG00000090924	PLEKHG2	ARHGEF42,CLG,LDAMD
ZBTB7B	ENSG00000090971	NAT14	KLP1
ZBTB7B	ENSG00000092051	JPH4	JP4,JPHL1
ZBTB7B	ENSG00000092098	RNF31	HOIP,ZIBRA
ZBTB7B	ENSG00000093000	NUP50	NPAP60,NPAP60L
ZBTB7B	ENSG00000094914	AAAS	AAA,AAASb,ADRACALA,ADRACALIN,ALADIN,GL003
ZBTB7B	ENSG00000095066	HOOK2	HK2
ZBTB7B	ENSG00000096384	HSP90AB1	D6S182,HSP84,HSP90B,HSPC2,HSPCB
ZBTB7B	ENSG00000096433	ITPR3	IP3R,IP3R3
ZBTB7B	ENSG00000099194	SCD	FADS5,MSTP008,SCD1,SCDOS,hSCD1
ZBTB7B	ENSG00000099326	MZF1	MZF-1,MZF1B,ZFP98,ZNF42,ZSCAN6
ZBTB7B	ENSG00000099330	OCEL1	FWP009,S863-9
ZBTB7B	ENSG00000099617	EFNA2	ELF-1,EPLG6,HEK7-L,LERK-6,LERK6
ZBTB7B	ENSG00000099622	CIRBP	CIRP
ZBTB7B	ENSG00000099821	POLRMT	APOLMT,MTRNAP,MTRPOL,h-mtRPOL
ZBTB7B	ENSG00000099957	P2RX6	P2RXL1,P2X6,P2XM
ZBTB7B	ENSG00000100029	PES1	PES
ZBTB7B	ENSG00000100036	SLC35E4	-
ZBTB7B	ENSG00000100142	POLR2F	HRBP14.4,POLRF,RPABC14.4,RPABC2,RPB14.4,RPB6,RPC15
ZBTB7B	ENSG00000100151	PICK1	PICK,PRKCABP
ZBTB7B	ENSG00000100218	RSPH14	RTDR1
ZBTB7B	ENSG00000100228	RAB36	-
ZBTB7B	ENSG00000100241	SBF1	CMT4B3,DENND7A,MTMR5
ZBTB7B	ENSG00000100242	SUN2	UNC84B
ZBTB7B	ENSG00000100246	DNAL4	MRMV3,PIG27
ZBTB7B	ENSG00000100271	TTLL1	C22orf7,HS323M22B
ZBTB7B	ENSG00000100379	KCTD17	-
ZBTB7B	ENSG00000100395	L3MBTL2	H-l(3)mbt-l,L3MBT
ZBTB7B	ENSG00000100412	ACO2	ACONM,HEL-S-284,ICRD,OCA8,OPA9
ZBTB7B	ENSG00000100413	POLR3H	RPC22.9,RPC8
ZBTB7B	ENSG00000100577	GSTZ1	GSTZ1-1,MAAI,MAI
ZBTB7B	ENSG00000100580	TMED8	FAM15B
ZBTB7B	ENSG00000100583	SAMD15	C14orf174,FAM15A
ZBTB7B	ENSG00000100605	ITPK1	ITRPK1
ZBTB7B	ENSG00000100804	PSMB5	LMPX,MB1,X
ZBTB7B	ENSG00000100813	ACIN1	ACINUS,ACN,fSAP152
ZBTB7B	ENSG00000100908	EMC9	C14orf122,CGI-112,FAM158A
ZBTB7B	ENSG00000100911	PSME2	hsa-mir-7703
ZBTB7B	ENSG00000100918	REC8	HR21spB,REC8L1,Rec8p
