TF_name	target_id	target_name	target_synonyms
ELF1	ENSG00000000938	FGR	SRC2,c-fgr,c-src2,p55-Fgr,p55c-fgr,p58-Fgr,p58c-fgr
ELF1	ENSG00000002834	LASP1	Lasp-1,MLN50
ELF1	ENSG00000003400	CASP10	ALPS2,FLICE2,MCH4
ELF1	ENSG00000004399	PLXND1	PLEXD1
ELF1	ENSG00000004455	AK2	ADK2
ELF1	ENSG00000004534	RBM6	3G2,DEF-3,DEF3,HLC-11,NY-LU-12,g16
ELF1	ENSG00000004660	CAMKK1	CAMKKA
ELF1	ENSG00000004838	ZMYND10	BLU,CILD22,FLU
ELF1	ENSG00000004939	SLC4A1	AE1,BND3,CD233,CHC,DI,EMPB3,EPB3,FR,RTA1A,SAO,SPH4,SW,WD,WD1,WR
ELF1	ENSG00000005001	PRSS22	BSSP-4,SP001LA,hBSSP-4
ELF1	ENSG00000005022	SLC25A5	2F1,AAC2,ANT2,T2,T3
ELF1	ENSG00000005075	POLR2J	POLR2J1,RPB11,RPB11A,RPB11m,hRPB14
ELF1	ENSG00000005238	FAM214B	KIAA1539
ELF1	ENSG00000005243	COPZ2	zeta2-COP
ELF1	ENSG00000005379	BZRAP1	BZRAP1,PBR-IP,PRAX-1,PRAX1,RIM-BP1,RIMBP1
ELF1	ENSG00000005801	ZNF195	HRF1,ZNFP104
ELF1	ENSG00000005844	ITGAL	CD11A,LFA-1,LFA1A
ELF1	ENSG00000005882	PDK2	PDHK2,PDKII
ELF1	ENSG00000006007	GDE1	363E6.2,MIR16
ELF1	ENSG00000006025	OSBPL7	ORP7
ELF1	ENSG00000006047	YBX2	CONTRIN,CSDA3,DBPC,MSY2
ELF1	ENSG00000006062	MAP3K14	FTDCR1B,HS,HSNIK,NIK
ELF1	ENSG00000006118	TMEM132A	GBP,HSPA5BP1
ELF1	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
ELF1	ENSG00000006534	ALDH3B1	ALDH4,ALDH7
ELF1	ENSG00000006638	TBXA2R	BDPLT13,TXA2-R
ELF1	ENSG00000006704	GTF2IRD1	BEN,CREAM1,GTF3,MUSTRD1,RBAP2,WBS,WBSCR11,WBSCR12,hMusTRD1alpha1
ELF1	ENSG00000006712	PAF1	F23149_1,PD2
ELF1	ENSG00000006831	ADIPOR2	ACDCR2,PAQR2
