TF_name	target_id	target_name	target_synonyms
RUNX3	ENSG00000002586	CD99	HBA71,MIC2,MIC2X,MIC2Y,MSK5X
RUNX3	ENSG00000002834	LASP1	Lasp-1,MLN50
RUNX3	ENSG00000003056	M6PR	CD-M6PR,CD-MPR,MPR 46,MPR-46,MPR46,SMPR
RUNX3	ENSG00000003402	CFLAR	CASH,CASP8AP1,CLARP,Casper,FLAME,FLAME-1,FLAME1,FLIP,I-FLICE,MRIT,c-FLIP,c-FLIPL,c-FLIPR,c-FLIPS
RUNX3	ENSG00000004455	AK2	ADK2
RUNX3	ENSG00000004487	KDM1A	AOF2,BHC110,CPRF,KDM1,LSD1
RUNX3	ENSG00000004534	RBM6	3G2,DEF-3,DEF3,HLC-11,NY-LU-12,g16
RUNX3	ENSG00000004864	SLC25A13	ARALAR2,CITRIN,CTLN2
RUNX3	ENSG00000004866	ST7	hsa-mir-6132
RUNX3	ENSG00000004975	DVL2	-
RUNX3	ENSG00000005156	LIG3	LIG2
RUNX3	ENSG00000005238	FAM214B	KIAA1539
RUNX3	ENSG00000005339	CREBBP	CBP,KAT3A,RSTS
RUNX3	ENSG00000005379	BZRAP1	BZRAP1,PBR-IP,PRAX-1,PRAX1,RIM-BP1,RIMBP1
RUNX3	ENSG00000005483	KMT2E	HDCMC04P,MLL5,NKp44L
RUNX3	ENSG00000005810	MYCBP2	Myc-bp2,PAM,Phr
RUNX3	ENSG00000005844	ITGAL	CD11A,LFA-1,LFA1A
RUNX3	ENSG00000005882	PDK2	PDHK2,PDKII
RUNX3	ENSG00000005981	ASB4	ASB-4
RUNX3	ENSG00000006047	YBX2	CONTRIN,CSDA3,DBPC,MSY2
RUNX3	ENSG00000006062	MAP3K14	FTDCR1B,HS,HSNIK,NIK
RUNX3	ENSG00000006118	TMEM132A	GBP,HSPA5BP1
RUNX3	ENSG00000006125	AP2B1	ADTB2,AP105B,AP2-BETA,CLAPB1
RUNX3	ENSG00000006530	AGK	CATC5,CTRCT38,MTDPS10,MULK
RUNX3	ENSG00000006534	ALDH3B1	ALDH4,ALDH7
RUNX3	ENSG00000006607	FARP2	FIR,FRG,PLEKHC3
RUNX3	ENSG00000006625	GGCT	C7orf24,CRF21,GCTG,GGC
RUNX3	ENSG00000006704	GTF2IRD1	BEN,CREAM1,GTF3,MUSTRD1,RBAP2,WBS,WBSCR11,WBSCR12,hMusTRD1alpha1
RUNX3	ENSG00000006712	PAF1	F23149_1,PD2
RUNX3	ENSG00000006831	ADIPOR2	ACDCR2,PAQR2
RUNX3	ENSG00000007047	MARK4	MARK4L,MARK4S,MARKL1,MARKL1L,PAR-1D
RUNX3	ENSG00000007168	PAFAH1B1	LIS1,LIS2,MDCR,MDS,NudF,PAFAH
RUNX3	ENSG00000007237	GAS7	MLL/GAS7
RUNX3	ENSG00000007314	SCN4A	CMS16,HOKPP2,HYKPP,HYPP,NAC1A,Na(V)1.4,Nav1.4,SkM1
RUNX3	ENSG00000007392	LUC7L	LUC7B1,Luc7,SR+89,hLuc7B1
RUNX3	ENSG00000007866	TEAD3	DTEF-1,ETFR-1,TEAD-3,TEAD5,TEF-5,TEF5
RUNX3	ENSG00000007944	MYLIP	IDOL,MIR
RUNX3	ENSG00000007968	E2F2	E2F-2
RUNX3	ENSG00000008056	SYN1	SYN1a,SYN1b,SYNI
RUNX3	ENSG00000008083	JARID2	JMJ
RUNX3	ENSG00000008130	NADK	dJ283E3.1
RUNX3	ENSG00000008226	DLEC1	CFAP81,DLC-1,DLC1,F56
RUNX3	ENSG00000008277	ADAM22	ADAM 22,MDC2
RUNX3	ENSG00000008282	SYPL1	H-SP1,SYPL
RUNX3	ENSG00000008323	PLEKHG6	MyoGEF
RUNX3	ENSG00000008382	MPND	-
RUNX3	ENSG00000008438	PGLYRP1	PGLYRP,PGRP,PGRP-S,PGRPS,TAG7,TNFSF3L
RUNX3	ENSG00000008441	NFIX	CTF,MRSHSS,NF-I/X,NF1-X,NF1A,SOTOS2
RUNX3	ENSG00000008710	PKD1	MIR6511B-1,hsa-mir-6511b-1
RUNX3	ENSG00000008869	HEATR5B	-
RUNX3	ENSG00000010030	ETV7	TEL-2,TEL2,TELB
RUNX3	ENSG00000010219	DYRK4	-
