TF_name	target_id	target_name	target_synonyms
ZFX	ENSG00000004660	CAMKK1	CAMKKA
ZFX	ENSG00000005175	RPAP3	-
ZFX	ENSG00000006062	MAP3K14	FTDCR1B,HS,HSNIK,NIK
ZFX	ENSG00000007047	MARK4	MARK4L,MARK4S,MARKL1,MARKL1L,PAR-1D
ZFX	ENSG00000007255	TRAPPC6A	TRS33
ZFX	ENSG00000008283	CYB561	CYB561A1,FRRS2
ZFX	ENSG00000008441	NFIX	CTF,MRSHSS,NF-I/X,NF1-X,NF1A,SOTOS2
ZFX	ENSG00000012171	SEMA3B	hsa-mir-6872
ZFX	ENSG00000013364	MVP	LRP,VAULT1
ZFX	ENSG00000015153	YAF2	-
ZFX	ENSG00000018408	WWTR1	TAZ
ZFX	ENSG00000019144	PHLDB1	hsa-mir-6716
ZFX	ENSG00000026036	RTEL1-TNFRSF6B	-
ZFX	ENSG00000026508	CD44	CDW44,CSPG8,ECMR-III,HCELL,HUTCH-I,IN,LHR,MC56,MDU2,MDU3,MIC4,Pgp1
ZFX	ENSG00000039123	SKIV2L2	Dob1,KIAA0052,Mtr4,fSAP118
ZFX	ENSG00000042493	CAPG	AFCP,HEL-S-66,MCP
ZFX	ENSG00000044115	CTNNA1	CAP102,MDPT2
ZFX	ENSG00000048828	FAM120A	C9orf10,OSSA
ZFX	ENSG00000054116	TRAPPC3	BET3
ZFX	ENSG00000058453	CROCC	ROLT,TAX1BP2
ZFX	ENSG00000061273	HDAC7	HD7,HD7A,HDAC7A
ZFX	ENSG00000062598	ELMO2	CED-12,CED12,Ced-12A,ELMO-2,VMPI
ZFX	ENSG00000063176	SPHK2	SK 2,SK-2,SPK 2,SPK-2
ZFX	ENSG00000063177	RPL18	L18
ZFX	ENSG00000065029	ZNF76	D6S229E,ZNF523,Zfp523
ZFX	ENSG00000065613	SLK	LOSK,STK2,bA16H23.1,se20-9
ZFX	ENSG00000066322	ELOVL1	hsa-mir-6734
ZFX	ENSG00000066697	MSANTD3	C9orf30,L8
ZFX	ENSG00000068024	HDAC4	AHO3,BDMR,HA6116,HD4,HDAC-4,HDAC-A,HDACA
ZFX	ENSG00000068724	TTC7A	GIDID,MINAT,TTC7
ZFX	ENSG00000069399	BCL3	hsa-mir-8085
ZFX	ENSG00000070087	PFN2	D3S1319E,PFL
ZFX	ENSG00000070366	SMG6	C17orf31,EST1A,SMG-6,hSMG5/7a
ZFX	ENSG00000070610	GBA2	AD035,NLGase,SPG46
ZFX	ENSG00000071462	WBSCR22	HASJ4442,HUSSY-3,MERM1,PP3381,WBMT
ZFX	ENSG00000072310	SREBF1	SREBP-1c,SREBP1,SREBP1a,bHLHd1
ZFX	ENSG00000074356	C17orf85	C17orf85,ELG,HSA277841
ZFX	ENSG00000079313	REXO1	MIRN1909,hsa-mir-1909,mir-1909
ZFX	ENSG00000079616	KIF22	A-328A3.2,KID,KNSL4,OBP,OBP-1,OBP-2,SEMDJL2
ZFX	ENSG00000080823	MOK	RAGE,RAGE-1,RAGE1,STK30
ZFX	ENSG00000081721	DUSP12	DUSP1,YVH1
ZFX	ENSG00000082898	XPO1	CRM1,emb,exp1
ZFX	ENSG00000083290	ULK2	ATG1B,Unc51.2
ZFX	ENSG00000083457	ITGAE	CD103,HUMINAE
ZFX	ENSG00000083838	ZNF446	ZKSCAN20,ZSCAN30,ZSCAN52
ZFX	ENSG00000084090	STARD7	GTT1
ZFX	ENSG00000084112	SSH1	SSH1L
ZFX	ENSG00000085063	CD59	16.3A5,1F5,EJ16,EJ30,EL32,G344,HRF-20,HRF20,MAC-IP,MACIF,MEM43,MIC11,MIN1,MIN2,MIN3,MIRL,MSK21,p18-20
ZFX	ENSG00000087266	SH3BP2	3BP-2,3BP2,CRBM,CRPM,RES4-23
ZFX	ENSG00000087274	ADD1	ADDA
ZFX	ENSG00000088247	KHSRP	mir-3940
ZFX	ENSG00000088256	GNA11	FBH,FBH2,FHH2,GNA-11,HHC2,HYPOC2
ZFX	ENSG00000088833	NSFL1C	P47,UBX1,UBXD10,UBXN2C,dJ776F14.1
ZFX	ENSG00000089154	GCN1L1	GCN1L,GCN1L1,PRIC295
ZFX	ENSG00000089157	RPLP0	L10E,LP0,P0,PRLP0,RPP0
ZFX	ENSG00000089159	PXN	-
ZFX	ENSG00000090971	NAT14	KLP1
ZFX	ENSG00000091127	PUS7	-
ZFX	ENSG00000091436	PK	AZK,MLK7,MLT,MLTK,MLTKalpha,MLTKbeta,MRK,SFMMP,ZAK,mlklak,pk
ZFX	ENSG00000092199	HNRNPC	C1,C2,HNRNP,HNRPC,SNRPC
ZFX	ENSG00000092850	TEKT2	TEKTB1,TEKTIN-T,h-tektin-t
ZFX	ENSG00000094914	AAAS	AAA,AAASb,ADRACALA,ADRACALIN,ALADIN,GL003
ZFX	ENSG00000095066	HOOK2	HK2
ZFX	ENSG00000097021	ACOT7	ACH1,ACT,BACH,CTE-II,LACH,LACH1,hBACH
ZFX	ENSG00000099341	PSMD8	HEL-S-91n,HIP6,HYPF,Nin1p,Rpn12,S14,p31
ZFX	ENSG00000099617	EFNA2	ELF-1,EPLG6,HEK7-L,LERK-6,LERK6
ZFX	ENSG00000099622	CIRBP	CIRP
ZFX	ENSG00000099624	ATP5D	-
ZFX	ENSG00000099625	C19orf26	BARP,C19orf26,DOS
ZFX	ENSG00000099797	TECR	MIRN639,hsa-mir-639
ZFX	ENSG00000099910	KLHL22	KELCHL
ZFX	ENSG00000099917	MED15	ARC105,CAG7A,CTG7A,PCQAP,TIG-1,TIG1,TNRC7
ZFX	ENSG00000100109	TFIP11	NTR1,STIP-1,Spp382,TIP39,bK445C9.6
ZFX	ENSG00000100129	EIF3L	EIF3EIP,EIF3S11,EIF3S6IP,HSPC021,HSPC025,MSTP005
ZFX	ENSG00000100139	MICALL1	MICAL-L1,MIRAB13
ZFX	ENSG00000100218	RSPH14	RTDR1
ZFX	ENSG00000100227	POLDIP3	PDIP46,SKAR
ZFX	ENSG00000100228	RAB36	-
ZFX	ENSG00000100243	CYB5R3	B5R,DIA1
ZFX	ENSG00000100304	TTLL12	dJ526I14.2
ZFX	ENSG00000100425	BRD1	BRL,BRPF1,BRPF2
ZFX	ENSG00000100426	ZBED4	-
ZFX	ENSG00000100811	YY1	hsa-mir-6764
ZFX	ENSG00000100991	TRPC4AP	C20orf188,PPP1R158,TRRP4AP,TRUSS
ZFX	ENSG00000101246	ARFRP1	ARL18,ARP,Arp1
ZFX	ENSG00000102921	N4BP1	-
ZFX	ENSG00000103249	CLCN7	CLC-7,CLC7,OPTA2,OPTB4,PPP1R63
ZFX	ENSG00000103495	MAZ	PUR1,Pur-1,SAF-1,SAF-2,SAF-3,ZF87,ZNF801,Zif87
ZFX	ENSG00000103657	HERC1	MDFPMR,p532,p619
ZFX	ENSG00000104356	POP1	-
ZFX	ENSG00000105221	AKT2	HIHGHH,PKBB,PKBBETA,PRKBB,RAC-BETA
ZFX	ENSG00000105325	FZR1	CDC20C,CDH1,FZR,FZR2,HCDH,HCDH1
ZFX	ENSG00000105732	ZNF574	FP972
ZFX	ENSG00000106077	ABHD11	PP1226,WBSCR21
ZFX	ENSG00000106089	STX1A	HPC-1,P35-1,STX1,SYN1A
ZFX	ENSG00000106290	TAF6	ALYUS,MGC:8964,TAF(II)70,TAF(II)80,TAF2E,TAFII-70,TAFII-80,TAFII70,TAFII80,TAFII85
ZFX	ENSG00000106609	TMEM248	C7orf42
ZFX	ENSG00000106624	AEBP1	mir-4649
ZFX	ENSG00000106628	POLD2	-
ZFX	ENSG00000106683	LIMK1	LIMK,LIMK-1
ZFX	ENSG00000107175	CREB3	LUMAN,LZIP,sLZIP
ZFX	ENSG00000107185	RGP1	KIAA0258
ZFX	ENSG00000107263	RAPGEF1	C3G,GRF2
ZFX	ENSG00000107614	TRDMT1	DMNT2,DNMT2,MHSAIIP,PUMET,RNMT1
ZFX	ENSG00000107960	OBFC1	AAF-44,AAF44,OBFC1,RPA-32,bA541N10.2
ZFX	ENSG00000108179	PPIF	CYP3,CyP-M,Cyp-D,CypD
ZFX	ENSG00000108557	RAI1	SMCR,SMS
ZFX	ENSG00000108840	HDAC5	HD5,NY-CO-9
ZFX	ENSG00000109103	UNC119	HRG4,IMD13,POC7,POC7A
ZFX	ENSG00000109991	P2RX3	P2X3
ZFX	ENSG00000110429	FBXO3	FBA,FBX3
ZFX	ENSG00000110492	MDK	ARAP,MK,NEGF2
ZFX	ENSG00000110619	CARS	CARS1,CYSRS,MGC:11246
ZFX	ENSG00000110713	NUP98	ADIR2,NUP196,NUP96
ZFX	ENSG00000110721	CHKA	CHK,CK,CKI,EK
ZFX	ENSG00000110880	CORO1C	HCRNN4
ZFX	ENSG00000110887	DAO	DAAO,DAMOX,OXDA
ZFX	ENSG00000111252	SH2B3	IDDM20,LNK
ZFX	ENSG00000111405	ENDOU	P11,PP11,PRSS26
ZFX	ENSG00000112033	PPARD	FAAR,NR1C2,NUC1,NUCI,NUCII,PPARB
ZFX	ENSG00000112182	BACH2	BTBD25
ZFX	ENSG00000113719	ERGIC1	ERGIC-32,ERGIC32,NET24
ZFX	ENSG00000114315	HES1	HES-1,HHL,HRY,bHLHb39
ZFX	ENSG00000114353	GNAI2	GIP,GNAI2B,H_LUCA15.1,H_LUCA16.1
ZFX	ENSG00000115459	ELMOD3	DFNB88,LST3,RBED1,RBM29
ZFX	ENSG00000115840	SLC25A12	AGC1,ARALAR,EIEE39
ZFX	ENSG00000116478	HDAC1	GON-10,HD1,RPD3,RPD3L1
ZFX	ENSG00000116584	ARHGEF2	GEF,GEF-H1,GEFH1,LFP40,P40
ZFX	ENSG00000116871	MAP7D1	PARCC1,RPRC1
ZFX	ENSG00000116885	OSCP1	C1orf102,NOR1
ZFX	ENSG00000117394	SLC2A1	CSE,DYT17,DYT18,DYT9,EIG12,GLUT,GLUT-1,GLUT1,GLUT1DS,HTLVR,PED,SDCHCN
ZFX	ENSG00000117399	CDC20	CDC20A,bA276H19.3,p55CDC
ZFX	ENSG00000118046	STK11	LKB1,PJS,hLKB1
ZFX	ENSG00000118564	FBXL5	FBL4,FBL5,FLR1
ZFX	ENSG00000119574	ZBTB45	ZNF499
ZFX	ENSG00000119669	IRF2BPL	C14orf4,EAP1
ZFX	ENSG00000119684	MLH3	HNPCC7
ZFX	ENSG00000120029	C10orf76	-
ZFX	ENSG00000120129	DUSP1	CL100,HVH1,MKP-1,MKP1,PTPN10
ZFX	ENSG00000122678	POLM	hsa-mir-6838
ZFX	ENSG00000122729	ACO1	ACONS,HEL60,IREB1,IREBP,IREBP1,IRP1
ZFX	ENSG00000123349	PFDN5	MM-1,MM1,PFD5
ZFX	ENSG00000124098	FAM210B	5A3,C20orf108,dJ1167H4.1
ZFX	ENSG00000124222	STX16	SYN16
ZFX	ENSG00000125319	C17orf53	-
ZFX	ENSG00000125611	CHCHD5	C2orf9,MIC14
ZFX	ENSG00000125651	GTF2F1	BTF4,RAP74,TF2F1,TFIIF
ZFX	ENSG00000125691	RPL23	L23,rpL17
ZFX	ENSG00000125787	GNRH2	GnRH-II,LH-RHII
ZFX	ENSG00000125901	MRPS26	C20orf193,GI008,MRP-S13,MRP-S26,MRPS13,NY-BR-87,RPMS13,dJ534B8.3
ZFX	ENSG00000126214	KLC1	KLC,KNS2,KNS2A
ZFX	ENSG00000127554	GFER	ALR,ERV1,HERV1,HPO,HPO1,HPO2,HSS
ZFX	ENSG00000127561	SYNGR3	-
ZFX	ENSG00000128284	APOL3	APOLIII,CG121,CG12_1,apoL-III
ZFX	ENSG00000128309	MPST	MST,TST2,TUM1
ZFX	ENSG00000128311	TST	RDS
ZFX	ENSG00000128591	FLNC	ABP-280,ABP280A,ABPA,ABPL,CMH26,FLN2,MFM5,MPD4,RCM5
ZFX	ENSG00000128596	CCDC136	NAG6
ZFX	ENSG00000128708	HAT1	KAT1
ZFX	ENSG00000128944	KNSTRN	C15orf23,HSD11,SKAP,TRAF4AF1
ZFX	ENSG00000129038	LOXL1	LOL,LOXL
ZFX	ENSG00000129351	ILF3	CBTF,DRBF,DRBP76,MMP4,MPHOSPH4,MPP4,NF-AT-90,NF110,NF110b,NF90,NF90a,NF90b,NFAR,NFAR-1,NFAR2,TCP110,TCP80
ZFX	ENSG00000129657	SEC14L1	PRELID4A,SEC14L
ZFX	ENSG00000129673	AANAT	DSPS,SNAT
ZFX	ENSG00000129911	KLF16	BTEB4,DRRF,NSLP2
ZFX	ENSG00000130244	FAM98C	-
ZFX	ENSG00000130340	SNX9	SDP1,SH3PX1,SH3PXD3A,WISP
ZFX	ENSG00000130508	PXDN	COPOA,D2S448,D2S448E,MG50,PRG2,PXN,VPO
ZFX	ENSG00000130520	LSM4	GRP,YER112W
ZFX	ENSG00000130522	JUND	AP-1
ZFX	ENSG00000131188	PRR7	-
ZFX	ENSG00000131323	TRAF3	CAP-1,CAP1,CD40bp,CRAF1,IIAE5,LAP1
ZFX	ENSG00000131435	PDLIM4	RIL
ZFX	ENSG00000131507	NDFIP1	N4WBP5
ZFX	ENSG00000131508	UBE2D2	E2(17)KB2,PUBC1,UBC4,UBC4/5,UBCH4,UBCH5B
ZFX	ENSG00000131669	NINJ1	NIN1,NINJURIN
ZFX	ENSG00000132002	DNAJB1	HSPF1,Hdj1,Hsp40,RSPH16B,Sis1
ZFX	ENSG00000132003	ZSWIM4	-
ZFX	ENSG00000132016	C19orf57	-
ZFX	ENSG00000132185	FCRLA	FCRL,FCRL1,FCRLM1,FCRLX,FCRLb,FCRLc1,FCRLc2,FCRLd,FCRLe,FCRX,FREB
ZFX	ENSG00000132323	ILKAP	ILKAP2,ILKAP3,PP2C-DELTA,PPM1O
ZFX	ENSG00000132326	PER2	FASPS,FASPS1
ZFX	ENSG00000132470	ITGB4	CD104,GP150
ZFX	ENSG00000132475	H3F3B	-
ZFX	ENSG00000132478	UNK	UNKEMPT,ZC3H5,ZC3HDC5
ZFX	ENSG00000132481	TRIM47	GOA,RNF100
ZFX	ENSG00000132541	HRSP12	HRSP12,P14.5,PSP,UK114
ZFX	ENSG00000132680	KIAA0907	BLOM7,SNORA80EHG
ZFX	ENSG00000133027	PEMT	PEAMT,PEMPT,PEMT2,PLMT,PNMT
ZFX	ENSG00000133318	RTN3	ASYIP,HAP,NSPL2,NSPLII,RTN3-A1
ZFX	ENSG00000133612	AGAP3	AGAP-3,CENTG3,CRAG,MRIP-1,cnt-g3
ZFX	ENSG00000133812	SBF2	CMT4B2,DENND7B,MTMR13
ZFX	ENSG00000133816	MICAL2	MICAL-2,MICAL2PV1,MICAL2PV2
ZFX	ENSG00000134247	PTGFRN	CD315,CD9P-1,EWI-F,FPRP,SMAP-6
ZFX	ENSG00000134283	PPHLN1	CR,HSPC206,HSPC232
ZFX	ENSG00000134318	ROCK2	ROCK-II
ZFX	ENSG00000135740	SLC9A5	NHE5
ZFX	ENSG00000135966	TGFBRAP1	TRAP-1,TRAP1,VPS3
ZFX	ENSG00000135974	C2orf49	asw
ZFX	ENSG00000136279	DBNL	hsa-mir-6837
ZFX	ENSG00000136425	CIB2	DFNB48,KIP2,USH1J
ZFX	ENSG00000136448	NMT1	NMT
ZFX	ENSG00000136717	BIN1	AMPH2,AMPHL,SH3P9
ZFX	ENSG00000136770	DNAJC1	DNAJL1,ERdj1,HTJ1,MTJ1
ZFX	ENSG00000136830	FAM129B	C9orf88,MEG-3,MINERVA,OC58,bA356B19.6
ZFX	ENSG00000136938	ANP32B	APRIL,PHAPI2,SSP29
ZFX	ENSG00000137070	IL11RA	CRSDA
ZFX	ENSG00000137076	TLN1	hsa-mir-6852
ZFX	ENSG00000137100	DCTN3	DCTN-22,DCTN22
ZFX	ENSG00000137124	ALDH1B1	ALDH5,ALDHX
ZFX	ENSG00000137309	HMGA1	HMG-R,HMGA1A,HMGIY
ZFX	ENSG00000137312	FLOT1	-
ZFX	ENSG00000137331	IER3	DIF-2,DIF2,GLY96,IEX-1,IEX-1L,IEX1,PRG1
ZFX	ENSG00000137936	BCAR3	NSP2,SH2D3B
ZFX	ENSG00000138495	COX17	-
ZFX	ENSG00000138606	SHF	-
ZFX	ENSG00000139637	C12orf10	Gamm1,MST024,MSTP024,MYG,MYG1
ZFX	ENSG00000140104	C14orf79	-
ZFX	ENSG00000140367	UBE2Q2	-
ZFX	ENSG00000140391	TSPAN3	TM4-A,TM4SF8,TSPAN-3
ZFX	ENSG00000140553	UNC45A	GC-UNC45,GCUNC-45,GCUNC45,IRO039700,SMAP-1,SMAP1,UNC-45A
ZFX	ENSG00000140577	CRTC3	TORC-3,TORC3
ZFX	ENSG00000140988	RPS2	LLREP3,S2
ZFX	ENSG00000141026	MED9	MED25
ZFX	ENSG00000141526	SLC16A3	hsa-mir-6787
ZFX	ENSG00000141551	CSNK1D	ASPS,CKIdelta,FASPS2,HCKID
ZFX	ENSG00000141562	NARF	IOP2
ZFX	ENSG00000141568	FOXK2	ILF,ILF-1,ILF1
ZFX	ENSG00000141569	TRIM65	4732463G12Rik
ZFX	ENSG00000141985	SH3GL1	CNSA1,EEN,SH3D2B,SH3P8
ZFX	ENSG00000142186	SCYL1	GKLP,HT019,NKTL,NTKL,P105,SCAR21,TAPK,TEIF,TRAP
ZFX	ENSG00000142798	HSPG2	HSPG,PLC,PRCAN,SJA,SJS,SJS1
ZFX	ENSG00000142937	RPS8	S8
ZFX	ENSG00000143190	POU2F1	OCT1,OTF1,oct-1B
ZFX	ENSG00000143373	ZNF687	PDB6
ZFX	ENSG00000143376	SNX27	MRT1,MY014
ZFX	ENSG00000143393	PI4KB	NPIK,PI4K-BETA,PI4K92,PI4KBETA,PI4KIIIBETA,PIK4CB
ZFX	ENSG00000143442	POGZ	MRD37,WHSUS,ZNF280E,ZNF635,ZNF635m
ZFX	ENSG00000143514	TP53BP2	53BP2,ASPP2,BBP,P53BP2,PPP1R13A
ZFX	ENSG00000143753	DEGS1	DEGS,DEGS-1,DES1,Des-1,FADS7,MIG15,MLD
ZFX	ENSG00000143952	VPS54	HCC8,PPP1R164,SLP-8p,VPS54L,WR,hVps54L
ZFX	ENSG00000144857	BOC	CDON2
ZFX	ENSG00000145685	LHFPL2	-
ZFX	ENSG00000145901	TNIP1	ABIN-1,NAF1,VAN,nip40-1
ZFX	ENSG00000145919	BOD1	FAM44B
ZFX	ENSG00000146232	NFKBIE	IKBE
ZFX	ENSG00000146535	GNA12	NNX3,RMP,gep
ZFX	ENSG00000146833	TRIM4	RNF87
ZFX	ENSG00000147955	SIGMAR1	ALS16,DSMA2,OPRS1,SIG-1R,SR-BP,SR-BP1,SRBP,hSigmaR1,sigma1R
ZFX	ENSG00000148180	GSN	-
ZFX	ENSG00000148384	INPP5E	CORS1,CPD4,JBTS1,MORMS,PPI5PIV,pharbin
ZFX	ENSG00000148396	SEC16A	KIAA0310,SEC16L,p250
ZFX	ENSG00000148411	NACC2	BEND9,BTBD14,BTBD14A,BTBD31,NAC-2,RBB
ZFX	ENSG00000148985	PGAP2	CWH43-N,FRAG1,HPMRS3,MRT17,MRT21
