TF_name	target_id	target_name	target_synonyms
RXRG	ENSG00000000938	FGR	SRC2,c-fgr,c-src2,p55-Fgr,p55c-fgr,p58-Fgr,p58c-fgr
RXRG	ENSG00000003402	CFLAR	CASH,CASP8AP1,CLARP,Casper,FLAME,FLAME-1,FLAME1,FLIP,I-FLICE,MRIT,c-FLIP,c-FLIPL,c-FLIPR,c-FLIPS
RXRG	ENSG00000004455	AK2	ADK2
RXRG	ENSG00000005022	SLC25A5	2F1,AAC2,ANT2,T2,T3
RXRG	ENSG00000005189	AC004381.6	-
RXRG	ENSG00000005194	CIAPIN1	Anamorsin,DRE2,PRO0915
RXRG	ENSG00000005238	FAM214B	KIAA1539
RXRG	ENSG00000005379	BZRAP1	BZRAP1,PBR-IP,PRAX-1,PRAX1,RIM-BP1,RIMBP1
RXRG	ENSG00000005882	PDK2	PDHK2,PDKII
RXRG	ENSG00000005884	ITGA3	CD49C,FRP-2,GAP-B3,GAPB3,ILNEB,MSK18,VCA-2,VL3A,VLA3a
RXRG	ENSG00000006047	YBX2	CONTRIN,CSDA3,DBPC,MSY2
RXRG	ENSG00000006062	MAP3K14	FTDCR1B,HS,HSNIK,NIK
RXRG	ENSG00000006625	GGCT	C7orf24,CRF21,GCTG,GGC
RXRG	ENSG00000006712	PAF1	F23149_1,PD2
RXRG	ENSG00000007314	SCN4A	CMS16,HOKPP2,HYKPP,HYPP,NAC1A,Na(V)1.4,Nav1.4,SkM1
RXRG	ENSG00000007866	TEAD3	DTEF-1,ETFR-1,TEAD-3,TEAD5,TEF-5,TEF5
RXRG	ENSG00000007923	DNAJC11	dJ126A5.1
RXRG	ENSG00000007968	E2F2	E2F-2
RXRG	ENSG00000008130	NADK	dJ283E3.1
RXRG	ENSG00000008282	SYPL1	H-SP1,SYPL
RXRG	ENSG00000008294	SPAG9	CT89,HLC-6,HLC4,HLC6,JIP-4,JIP4,JLP,PHET,PIG6
RXRG	ENSG00000008513	ST3GAL1	Gal-NAc6S,SIAT4A,SIATFL,ST3GalA,ST3GalA.1,ST3GalIA,ST3GalIA,1,ST3O
RXRG	ENSG00000008516	MMP25	MMP-25,MMP20,MMP20A,MMPL1,MT-MMP 6,MT-MMP6,MT6-MMP,MT6MMP,MTMMP6
RXRG	ENSG00000008517	IL32	IL-32alpha,IL-32beta,IL-32delta,IL-32gamma,NK4,TAIF,TAIFa,TAIFb,TAIFc,TAIFd
RXRG	ENSG00000009790	TRAF3IP3	T3JAM
RXRG	ENSG00000010244	ZNF207	MIRN632,hsa-mir-632
RXRG	ENSG00000010270	STARD3NL	MENTHO
RXRG	ENSG00000010626	LRRC23	LRPB7
RXRG	ENSG00000010704	HFE	HFE1,HH,HLA-H,MVCD7,TFQTL2
RXRG	ENSG00000010818	HIVEP2	HIV-EP2,MBP-2,MIBP1,MRD43,SHN2,ZAS2,ZNF40B
RXRG	ENSG00000011007	TCEB3	SIII,SIII p110,TCEB3,TCEB3A
RXRG	ENSG00000011009	LYPLA2	APT-2,APT2,DJ886K2.4
RXRG	ENSG00000011275	RNF216	CAHH,TRIAD3,U7I1,UBCE7IP1,ZIN
RXRG	ENSG00000011376	LARS2	HLASA,LEURS,PRLTS4,mtLeuRS
RXRG	ENSG00000011478	QPCTL	gQC
RXRG	ENSG00000011566	MAP4K3	GLK,MAPKKKK3,MEKKK 3,MEKKK3,RAB8IPL1
RXRG	ENSG00000011600	TYROBP	DAP12,KARAP,PLOSL
RXRG	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
RXRG	ENSG00000012171	SEMA3B	hsa-mir-6872
RXRG	ENSG00000013563	DNASE1L1	DNAS1L1,DNASEX,DNL1L,G4.8,XIB
RXRG	ENSG00000013810	TACC3	ERIC-1,ERIC1
RXRG	ENSG00000014138	POLA2	-
RXRG	ENSG00000014216	CAPN1	CANP,CANP1,CANPL1,SPG76,muCANP,muCL
RXRG	ENSG00000015133	CCDC88C	DAPLE,HKRP2,KIAA1509,SCA40
RXRG	ENSG00000015475	BID	FP497
RXRG	ENSG00000021355	SERPINB1	EI,ELANH2,HEL-S-27,HEL57,LEI,M/NEI,MNEI,PI-2,PI2
RXRG	ENSG00000021762	OSBPL5	OBPH1,ORP5
RXRG	ENSG00000023330	ALAS1	ALAS,ALAS-H,ALAS3,ALASH,MIG4
RXRG	ENSG00000023445	BIRC3	AIP1,API2,CIAP2,HAIP1,HIAP1,MALT2,MIHC,RNF49,c-IAP2
RXRG	ENSG00000023892	DEF6	IBP,SLAT,SWAP70L
RXRG	ENSG00000025708	TYMP	ECGF,ECGF1,MEDPS1,MNGIE,MTDPS1,PDECGF,TP,hPD-ECGF
RXRG	ENSG00000026036	RTEL1-TNFRSF6B	-
RXRG	ENSG00000026103	FAS	ALPS1A,APO-1,APT1,CD95,FAS1,FASTM,TNFRSF6
RXRG	ENSG00000027697	IFNGR1	CD119,IFNGR,IMD27A,IMD27B
RXRG	ENSG00000028137	TNFRSF1B	hsa-mir-7846
RXRG	ENSG00000028277	POU2F2	OCT2,OTF2,Oct-2
