TF_name	target_id	target_name	target_synonyms
POU2F1	ENSG00000000938	FGR	SRC2,c-fgr,c-src2,p55-Fgr,p55c-fgr,p58-Fgr,p58c-fgr
POU2F1	ENSG00000002822	MAD1L1	MAD1,PIG9,TP53I9,TXBP181
POU2F1	ENSG00000002834	LASP1	Lasp-1,MLN50
POU2F1	ENSG00000003402	CFLAR	CASH,CASP8AP1,CLARP,Casper,FLAME,FLAME-1,FLAME1,FLIP,I-FLICE,MRIT,c-FLIP,c-FLIPL,c-FLIPR,c-FLIPS
POU2F1	ENSG00000004455	AK2	ADK2
POU2F1	ENSG00000004534	RBM6	3G2,DEF-3,DEF3,HLC-11,NY-LU-12,g16
POU2F1	ENSG00000004660	CAMKK1	CAMKKA
POU2F1	ENSG00000004838	ZMYND10	BLU,CILD22,FLU
POU2F1	ENSG00000004975	DVL2	-
POU2F1	ENSG00000005075	POLR2J	POLR2J1,RPB11,RPB11A,RPB11m,hRPB14
POU2F1	ENSG00000005100	DHX33	DDX33
POU2F1	ENSG00000005238	FAM214B	KIAA1539
POU2F1	ENSG00000005379	BZRAP1	BZRAP1,PBR-IP,PRAX-1,PRAX1,RIM-BP1,RIMBP1
POU2F1	ENSG00000005844	ITGAL	CD11A,LFA-1,LFA1A
POU2F1	ENSG00000005961	ITGA2B	BDPLT16,BDPLT2,CD41,CD41B,GP2B,GPIIb,GT,GTA,HPA3,PPP1R93
POU2F1	ENSG00000006007	GDE1	363E6.2,MIR16
POU2F1	ENSG00000006025	OSBPL7	ORP7
POU2F1	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
POU2F1	ENSG00000006652	IFRD1	PC4,TIS7
POU2F1	ENSG00000006712	PAF1	F23149_1,PD2
POU2F1	ENSG00000006831	ADIPOR2	ACDCR2,PAQR2
POU2F1	ENSG00000007202	KIAA0100	BCOX,BCOX1,CT101,FMP27
POU2F1	ENSG00000007237	GAS7	MLL/GAS7
POU2F1	ENSG00000007402	CACNA2D2	CACNA2D
POU2F1	ENSG00000007516	BAIAP3	BAP3
POU2F1	ENSG00000007520	TSR3	C16orf42
POU2F1	ENSG00000007541	PIGQ	GPI1,c407A10.1
POU2F1	ENSG00000007866	TEAD3	DTEF-1,ETFR-1,TEAD-3,TEAD5,TEF-5,TEF5
POU2F1	ENSG00000007968	E2F2	E2F-2
POU2F1	ENSG00000008056	SYN1	SYN1a,SYN1b,SYNI
POU2F1	ENSG00000008128	CDK11A	CDC2L2,CDC2L3,CDK11-p110,CDK11-p46,CDK11-p58,PITSLRE,p58GTA
POU2F1	ENSG00000008256	CYTH3	ARNO3,GRP1,PSCD3,cytohesin-3
POU2F1	ENSG00000008282	SYPL1	H-SP1,SYPL
POU2F1	ENSG00000008516	MMP25	MMP-25,MMP20,MMP20A,MMPL1,MT-MMP 6,MT-MMP6,MT6-MMP,MT6MMP,MTMMP6
POU2F1	ENSG00000008517	IL32	IL-32alpha,IL-32beta,IL-32delta,IL-32gamma,NK4,TAIF,TAIFa,TAIFb,TAIFc,TAIFd
POU2F1	ENSG00000008710	PKD1	MIR6511B-1,hsa-mir-6511b-1
POU2F1	ENSG00000008838	MED24	hsa-mir-6884
POU2F1	ENSG00000008853	RHOBTB2	DBC2
POU2F1	ENSG00000010292	NCAPD2	CAP-D2,CNAP1,hCAP-D2
POU2F1	ENSG00000010295	IFFO1	HOM-TES-103,IFFO
POU2F1	ENSG00000010310	GIPR	PGQTL2
POU2F1	ENSG00000010318	PHF7	HSPC045,HSPC226,NYD-SP6
POU2F1	ENSG00000010319	SEMA3G	sem2
POU2F1	ENSG00000010322	NISCH	I-1,IR1,IRAS,hIRAS
POU2F1	ENSG00000010404	IDS	MPS2,SIDS
POU2F1	ENSG00000011243	AKAP8L	HA95,HAP95,NAKAP,NAKAP95
POU2F1	ENSG00000011275	RNF216	CAHH,TRIAD3,U7I1,UBCE7IP1,ZIN
POU2F1	ENSG00000011376	LARS2	HLASA,LEURS,PRLTS4,mtLeuRS
POU2F1	ENSG00000011422	PLAUR	CD87,U-PAR,UPAR,URKR
POU2F1	ENSG00000011451	WIZ	ZNF803
POU2F1	ENSG00000011478	QPCTL	gQC
POU2F1	ENSG00000011600	TYROBP	DAP12,KARAP,PLOSL
POU2F1	ENSG00000012048	BRCA1	BRCAI,BRCC1,BROVCA1,FANCS,IRIS,PNCA4,PPP1R53,PSCP,RNF53
POU2F1	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
POU2F1	ENSG00000012171	SEMA3B	hsa-mir-6872
POU2F1	ENSG00000012211	PRICKLE3	LMO6
POU2F1	ENSG00000013306	SLC25A39	CGI-69,CGI69
POU2F1	ENSG00000013523	ANGEL1	Ccr4e,KIAA0759
POU2F1	ENSG00000013561	RNF14	ARA54,HFB30,HRIHFB2038,TRIAD2
POU2F1	ENSG00000013810	TACC3	ERIC-1,ERIC1
POU2F1	ENSG00000015133	CCDC88C	DAPLE,HKRP2,KIAA1509,SCA40
POU2F1	ENSG00000015479	MATR3	-
POU2F1	ENSG00000018189	RUFY3	RIPX,SINGAR1,ZFYVE30
POU2F1	ENSG00000019485	PRDM11	PFM8
POU2F1	ENSG00000020129	NCDN	-
POU2F1	ENSG00000021300	PLEKHB1	KPL1,PHR1,PHRET1
POU2F1	ENSG00000022567	SLC45A4	-
POU2F1	ENSG00000023892	DEF6	IBP,SLAT,SWAP70L
POU2F1	ENSG00000025770	NCAPH2	CAPH2
POU2F1	ENSG00000026025	VIM	CTRCT30,HEL113
POU2F1	ENSG00000027697	IFNGR1	CD119,IFNGR,IMD27A,IMD27B
POU2F1	ENSG00000027847	B4GALT7	EDSP1,EDSSLA,XGALT1,XGPT1
POU2F1	ENSG00000028277	POU2F2	OCT2,OTF2,Oct-2
POU2F1	ENSG00000030582	GRN	CLN11,GEP,GP88,PCDGF,PEPI,PGRN
POU2F1	ENSG00000031698	SARS	SERRS,SERS
POU2F1	ENSG00000032219	ARID4A	RBBP-1,RBBP1,RBP-1,RBP1
POU2F1	ENSG00000032444	PNPLA6	BNHS,LNMS,NTE,NTEMND,OMCS,SPG39,iPLA2delta,sws
POU2F1	ENSG00000033011	ALG1	CDG1K,HMAT1,HMT-1,HMT1,MT-1,Mat-1,hMat-1
POU2F1	ENSG00000033627	ATP6V0A1	mir-5010
POU2F1	ENSG00000033867	SLC4A7	NBC2,NBC3,NBCN1,SBC2,SLC4A6
POU2F1	ENSG00000034152	MAP2K3	MAPKK3,MEK3,MKK3,PRKMK3,SAPKK-2,SAPKK2
POU2F1	ENSG00000034510	TMSB10	MIG12,TB10
POU2F1	ENSG00000034713	GABARAPL2	ATG8,ATG8C,GATE-16,GATE16,GEF-2,GEF2
POU2F1	ENSG00000035862	TIMP2	CSC-21K,DDC8
POU2F1	ENSG00000036530	CYP46A1	CP46,CYP46
POU2F1	ENSG00000037637	FBXO42	Fbx42,JFK
POU2F1	ENSG00000037757	MRI1	M1Pi,MRDI,MTNA,Ypr118w
POU2F1	ENSG00000037897	METTL1	C12orf1,TRM8,TRMT8,YDL201w
POU2F1	ENSG00000038358	EDC4	GE1,Ge-1,HEDL5,HEDLS,RCD-8,RCD8
POU2F1	ENSG00000039523	FAM65A	-
POU2F1	ENSG00000040633	PHF23	hJUNE-1b
POU2F1	ENSG00000040933	INPP4A	INPP4,TVAS1
POU2F1	ENSG00000042753	AP2S1	AP17,CLAPS2,FBH3,FBHOk,HHC3
POU2F1	ENSG00000043462	LCP2	SLP-76,SLP76
POU2F1	ENSG00000043514	TRIT1	GRO1,IPPT,IPT,IPTase,MOD5,hGRO1
POU2F1	ENSG00000044459	CNTLN	C9orf101,C9orf39,bA340N12.1
POU2F1	ENSG00000047579	DTNBP1	BLOC1S8,DBND,HPS7,My031,SDY
POU2F1	ENSG00000047849	MAP4	-
POU2F1	ENSG00000048162	NOP16	HSPC111,HSPC185
POU2F1	ENSG00000048544	MRPS10	MRP-S10,PNAS-122
POU2F1	ENSG00000048649	RSF1	HBXAP,RSF-1,XAP8,p325
POU2F1	ENSG00000048707	VPS13D	-
POU2F1	ENSG00000048740	CELF2	BRUNOL3,CELF-2,CUG-BP2,CUGBP2,ETR-3,ETR3,NAPOR
POU2F1	ENSG00000048828	FAM120A	C9orf10,OSSA
POU2F1	ENSG00000049239	H6PD	CORTRD1,G6PDH,GDH
POU2F1	ENSG00000049656	CLPTM1L	CRR9
POU2F1	ENSG00000049883	PTCD2	-
POU2F1	ENSG00000050393	MCUR1	C6orf79,CCDC90A,FMP32
POU2F1	ENSG00000050405	LIMA1	EPLIN,SREBP3
POU2F1	ENSG00000050438	SLC4A8	NBC3,NDCBE
POU2F1	ENSG00000051825	MPHOSPH9	MPP-9,MPP9
POU2F1	ENSG00000052344	PRSS8	CAP1,PROSTASIN
POU2F1	ENSG00000052749	RRP12	KIAA0690
POU2F1	ENSG00000053254	FOXN3	C14orf116,CHES1,PRO1635
POU2F1	ENSG00000053501	USE1	D12,MDS032,P31,SLT1
POU2F1	ENSG00000053524	MCF2L2	ARHGEF22
POU2F1	ENSG00000054116	TRAPPC3	BET3
POU2F1	ENSG00000054179	ENTPD2	CD39L1,NTPDase-2
POU2F1	ENSG00000054965	FAM168A	KIAA0280,TCRP1
POU2F1	ENSG00000055070	SZRD1	C1orf144
POU2F1	ENSG00000056558	TRAF1	EBI6,MGC:10353
POU2F1	ENSG00000056586	RC3H2	MNAB,RNF164
POU2F1	ENSG00000057608	GDI2	HEL-S-46e,RABGDIB
POU2F1	ENSG00000058453	CROCC	ROLT,TAX1BP2
POU2F1	ENSG00000059122	FLYWCH1	-
POU2F1	ENSG00000059145	UNKL	C16orf28,ZC3H5L,ZC3HDC5L
POU2F1	ENSG00000059588	TARBP1	TRM3,TRP-185,TRP185
POU2F1	ENSG00000059758	CDK17	PCTAIRE2,PCTK2
POU2F1	ENSG00000059804	SLC2A3	GLUT3
POU2F1	ENSG00000059915	PSD	EFA6,EFA6A,PSD1,TYL
POU2F1	ENSG00000060237	WNK1	HSAN2,HSN2,KDP,PPP1R167,PRKWNK1,PSK,p65
POU2F1	ENSG00000060491	OGFR	-
POU2F1	ENSG00000060558	GNA15	GNA16
POU2F1	ENSG00000061273	HDAC7	HD7,HD7A,HDAC7A
POU2F1	ENSG00000061918	GUCY1B3	GC-S-beta-1,GC-SB3,GUC1B3,GUCB3,GUCSB3,GUCY1B1
POU2F1	ENSG00000061938	TNK2	ACK,ACK-1,ACK1,p21cdc42Hs
POU2F1	ENSG00000062582	MRPS24	HSPC335,MRP-S24,S24mt,bMRP-47,bMRP47
POU2F1	ENSG00000063176	SPHK2	SK 2,SK-2,SPK 2,SPK-2
POU2F1	ENSG00000063177	RPL18	L18
POU2F1	ENSG00000063180	CA11	CARPX1
POU2F1	ENSG00000063241	ISOC2	-
POU2F1	ENSG00000063322	MED29	IXL,MED2
POU2F1	ENSG00000064309	CDON	CDO,CDON1,HPE11,ORCAM
POU2F1	ENSG00000064547	LPAR2	EDG-4,EDG4,LPA-2,LPA2
POU2F1	ENSG00000064607	SUGP2	SFRS14
POU2F1	ENSG00000064886	CHI3L2	CHIL2,YKL-39,YKL39
POU2F1	ENSG00000064932	SBNO2	KIAA0963,SNO,STNO
POU2F1	ENSG00000065000	AP3D1	ADTD,HPS10,hBLVR
POU2F1	ENSG00000065029	ZNF76	D6S229E,ZNF523,Zfp523
POU2F1	ENSG00000065054	SLC9A3R2	E3KARP,NHE3RF2,NHERF-2,NHERF2,OCTS2,SIP-1,SIP1,TKA-1
POU2F1	ENSG00000065154	OAT	GACR,HOGA,OATASE,OKT
POU2F1	ENSG00000065357	DGKA	DAGK,DAGK1,DGK-alpha
POU2F1	ENSG00000065600	TMEM206	C1orf75
POU2F1	ENSG00000065613	SLK	LOSK,STK2,bA16H23.1,se20-9
POU2F1	ENSG00000065989	PDE4A	DPDE2,PDE4,PDE46
POU2F1	ENSG00000066027	PPP2R5A	B56A,PR61A
POU2F1	ENSG00000066322	ELOVL1	hsa-mir-6734
POU2F1	ENSG00000066379	ZNRD1	HTEX-6,HTEX6,Rpa12,TCTEX6,TEX6,ZR14,hZR14,tctex-6
POU2F1	ENSG00000066827	ZFAT	AITD3,ZFAT1,ZNF406
POU2F1	ENSG00000066923	STAG3	-
POU2F1	ENSG00000067167	TRAM1	PNAS8,TRAM,TRAMP
POU2F1	ENSG00000067191	CACNB1	CAB1,CACNLB1,CCHLB1
POU2F1	ENSG00000067225	PKM	CTHBP,HEL-S-30,OIP3,PK3,PKM2,TCB,THBP1
POU2F1	ENSG00000067596	DHX8	DDX8,HRH1,PRP22,PRPF22
POU2F1	ENSG00000067606	PRKCZ	PKC-ZETA,PKC2
POU2F1	ENSG00000067829	IDH3G	H-IDHG
POU2F1	ENSG00000067836	ROGDI	KTZS
POU2F1	ENSG00000068001	HYAL2	LUCA2
POU2F1	ENSG00000068024	HDAC4	AHO3,BDMR,HA6116,HD4,HDAC-4,HDAC-A,HDACA
POU2F1	ENSG00000068028	RASSF1	123F2,NORE2A,RASSF1A,RDA32,REH3P21
POU2F1	ENSG00000068654	POLR1A	A190,AFDCIN,RPA1,RPA194,RPO1-4,RPO14
POU2F1	ENSG00000068745	IP6K2	IHPK2,PIUS
POU2F1	ENSG00000068796	KIF2A	CDCBM3,HK2,KIF2
POU2F1	ENSG00000068903	SIRT2	SIR2,SIR2L,SIR2L2
POU2F1	ENSG00000068971	PPP2R5B	B56B,PR61B
POU2F1	ENSG00000070366	SMG6	C17orf31,EST1A,SMG-6,hSMG5/7a
POU2F1	ENSG00000070388	FGF22	-
POU2F1	ENSG00000070423	RNF126	-
POU2F1	ENSG00000070759	TESK2	-
POU2F1	ENSG00000070831	CDC42	CDC42Hs,G25K,TKS
POU2F1	ENSG00000070882	OSBPL3	ORP-3,ORP3,OSBP3
POU2F1	ENSG00000070950	RAD18	RNF73
POU2F1	ENSG00000071246	VASH1	KIAA1036
POU2F1	ENSG00000071553	ATP6AP1	16A,ATP6IP1,ATP6S1,Ac45,CF2,VATPS1,XAP-3,XAP3
POU2F1	ENSG00000071859	FAM50A	9F,DXS9928E,HXC-26,HXC26,XAP5
POU2F1	ENSG00000071889	FAM3A	2.19,DLD,DXS560S,XAP-7
POU2F1	ENSG00000072062	PRKACA	PKACA,PPNAD4
POU2F1	ENSG00000072134	EPN2	EHB21
POU2F1	ENSG00000072310	SREBF1	SREBP-1c,SREBP1,SREBP1a,bHLHd1
POU2F1	ENSG00000072501	SMC1A	CDLS2,DXS423E,SB1.8,SMC1,SMC1L1,SMC1alpha,SMCB
POU2F1	ENSG00000072506	HSD17B10	17b-HSD10,ABAD,CAMR,DUPXp11.22,ERAB,HADH2,HCD2,MHBD,MRPP2,MRX17,MRX31,MRXS10,SCHAD,SDR5C1
POU2F1	ENSG00000072518	MARK2	EMK-1,EMK1,PAR-1,Par-1b,Par1b
POU2F1	ENSG00000072736	NFATC3	NFAT4,NFATX
POU2F1	ENSG00000072778	ACADVL	ACAD6,LCACD,VLCAD
POU2F1	ENSG00000072786	STK10	LOK,PRO2729
POU2F1	ENSG00000072849	DERL2	CGI-101,DERtrin-2,F-LAN-1,F-LANa,FLANa,derlin-2
POU2F1	ENSG00000072864	NDE1	HOM-TES-87,LIS4,MHAC,NDE,NUDE,NUDE1
POU2F1	ENSG00000073050	XRCC1	RCC
POU2F1	ENSG00000073060	SCARB1	CD36L1,CLA-1,CLA1,HDLQTL6,SR-BI,SRB1
POU2F1	ENSG00000074201	CLNS1A	CLCI,CLNS1B,ICln
POU2F1	ENSG00000074276	CDHR2	PCDH24,PCLKC
POU2F1	ENSG00000074356	C17orf85	C17orf85,ELG,HSA277841
POU2F1	ENSG00000074370	ATP2A3	SERCA3
POU2F1	ENSG00000074855	ANO8	KIAA1623,TMEM16H
POU2F1	ENSG00000074935	TUBE1	TUBE,dJ142L7.2
POU2F1	ENSG00000075711	DLG1	DLGH1,SAP-97,SAP97,dJ1061C18.1.1,hdlg
POU2F1	ENSG00000075785	RAB7A	PRO2706,RAB7
POU2F1	ENSG00000076382	SPAG5	DEEPEST,MAP126,hMAP126
POU2F1	ENSG00000076554	TPD52	D52,N8L,PC-1,PrLZ,hD52
POU2F1	ENSG00000076662	ICAM3	CD50,CDW50,ICAM-R
POU2F1	ENSG00000076924	XAB2	HCNP,HCRN,NTC90,SYF1
POU2F1	ENSG00000076928	ARHGEF1	-
POU2F1	ENSG00000076944	STXBP2	FHL5,Hunc18b,MUNC18-2,UNC18-2,UNC18B,pp10122
POU2F1	ENSG00000077150	NFKB2	CVID10,H2TF1,LYT-10,LYT10,NF-kB2,p100,p49/p100,p52
