TF_name	target_id	target_name	target_synonyms
HOXB13	ENSG00000008294	SPAG9	CT89,HLC-6,HLC4,HLC6,JIP-4,JIP4,JLP,PHET,PIG6
HOXB13	ENSG00000008517	IL32	IL-32alpha,IL-32beta,IL-32delta,IL-32gamma,NK4,TAIF,TAIFa,TAIFb,TAIFc,TAIFd
HOXB13	ENSG00000057294	PKP2	ARVD9
HOXB13	ENSG00000060749	QSER1	-
HOXB13	ENSG00000064199	SPA17	CT22,SP17,SP17-1
HOXB13	ENSG00000070759	TESK2	-
HOXB13	ENSG00000074319	TSG101	TSG10,VPS23
HOXB13	ENSG00000075539	FRYL	AF4p12,KIAA0826,MOR2
HOXB13	ENSG00000079805	DNM2	CMT2M,CMTDI1,CMTDIB,DI-CMTB,DYN2,DYNII,LCCS5
HOXB13	ENSG00000085871	MGST2	GST2,MGST-II
HOXB13	ENSG00000087470	DNM1L	DLP1,DRP1,DVLP,DYMPLE,EMPF,EMPF1,HDYNIV
HOXB13	ENSG00000088888	MAVS	CARDIF,IPS-1,IPS1,VISA
HOXB13	ENSG00000099203	TMED1	IL1RL1LG,Il1rl1l,Tp24,p24g1
HOXB13	ENSG00000101596	SMCHD1	-
HOXB13	ENSG00000102984	ZNF821	-
HOXB13	ENSG00000103342	GSPT1	551G9.2,ETF3A,GST1,eRF3a
HOXB13	ENSG00000104081	BMF	-
HOXB13	ENSG00000105427	CNFN	PLAC8L2
HOXB13	ENSG00000109572	CLCN3	CLC3,ClC-3
HOXB13	ENSG00000110013	SIAE	AIS6,CSE-C,CSEC,LSE,YSG2
HOXB13	ENSG00000111481	COPZ1	CGI-120,COPZ,HSPC181,zeta-COP,zeta1-COP
HOXB13	ENSG00000113448	PDE4D	ACRDYS2,DPDE3,HSPDE4D,PDE43,PDE4DN2,STRK1
HOXB13	ENSG00000118197	DDX59	OFD5,ZNHIT5
HOXB13	ENSG00000119514	GALNT12	CRCS1,GalNAc-T12
HOXB13	ENSG00000125733	TRIP10	CIP4,HSTP,STOT,STP,TRIP-10
HOXB13	ENSG00000125734	GPR108	hsa-mir-6791
HOXB13	ENSG00000134318	ROCK2	ROCK-II
HOXB13	ENSG00000135968	GCC2	GCC185,RANBP2L4,REN53
HOXB13	ENSG00000139131	YARS2	CGI-04,MLASA2,MT-TYRRS,TYRRS
HOXB13	ENSG00000139508	SLC46A3	FKSG16
HOXB13	ENSG00000140391	TSPAN3	TM4-A,TM4SF8,TSPAN-3
HOXB13	ENSG00000140750	ARHGAP17	MST066,MST110,MSTP038,MSTP066,MSTP110,NADRIN,PP367,PP4534,RICH-1,RICH1,WBP15
HOXB13	ENSG00000141503	MINK1	B55,MAP4K6,MINK,YSK2,ZC3
HOXB13	ENSG00000142867	BCL10	CARMEN,CIPER,CLAP,IMD37,c-E10,mE10
HOXB13	ENSG00000143952	VPS54	HCC8,PPP1R164,SLP-8p,VPS54L,WR,hVps54L
HOXB13	ENSG00000145860	RNF145	-
HOXB13	ENSG00000148339	SLC25A25	MCSC,PCSCL,SCAMC-2
