group,CD19,CD20,HLA,CD16,CD27,CD38
healthy,0.268813088337467,0.197497150311431,0.153851037371128,0.0235464110847544,-0.146104512664362,-0.716055193041254
healthy,-0.405916128687477,-0.375499226406995,-0.321609562148916,-0.566182126758534,0.0613699240268407,-0.251229390525582
healthy,-0.570779950950221,-0.0619698449821276,-0.444062265074915,0.0102076408345521,-0.072691623182678,0.241165883490122
healthy,0.215668450489717,0.251420179032604,0.233758793185944,0.195680484643391,-0.339685557797177,-0.353317070785583
healthy,0.490796707948209,0.379674158777267,0.208266704810368,-0.0951228535461788,0.584012879780448,-0.388268717645595
moderate,0.34076931260108,-0.0107254244463435,0.457240982908815,-0.0182695500444437,-0.0572194654604569,-0.233398382424164
moderate,0.588520849162221,0.844541633029838,0.623926609624406,0.0746484248360551,-0.281680517238266,-0.797628998892189
moderate,-0.532385247614071,-0.73906414391567,-0.641227761685755,0.0457313296724101,0.680559012143438,0.883661808111526
severe,0.488875740716227,0.830654933052993,0.622046028901852,0.0070352056612341,-0.259396441895984,-0.710433087958797
severe,0.531618181597749,0.764184333075927,0.722261939928753,0.208266142946104,-0.0351448135838218,-0.637127644300348
severe,0.167395189310571,0.785043013520386,0.108005710574687,0.0028118881174648,-0.271605860487244,-0.832472822990455
severe,-0.225620964959685,-0.238808638196114,-0.475765582697662,-0.239688912564113,0.0211884228511331,0.0570930839649121
