group,CD19,CD20,CD279,HLA,CD86,CD27,CD38
healthy,-0.225426473221545,-0.655545034383187,-0.170085317665749,-0.0337423691264772,0.0823015332186314,0.2485552966293,0.391093746605376
healthy,-0.0088682998026003,-0.111614492580348,0.0791559312964876,-0.129402342418697,0.0832821184167525,0.316986484046054,-0.0707076309071853
healthy,0.221059619992487,0.105950903474978,0.615999976995269,-0.0955371727758243,0.258110440145511,0.0334047528242272,-0.126081074883511
healthy,-0.199188088847016,-0.154106367763802,0.0108731532034571,-0.0417067748267062,0.188285122577451,0.26139091696848,0.241981366212772
healthy,0.261184258077474,0.046718456318031,-0.117869454550237,-0.0573744909274076,0.214555229746816,0.557794854530819,0.0295133568536008
moderate,-0.188228773423472,-0.362482605854711,0.0283018970528905,-0.0867095206756633,0.248390281051607,0.459328395382177,0.742258243202384
moderate,0.537907035846569,0.77363842334894,-0.0048698867184682,0.50094124830321,-0.200581145240352,-0.29267872110142,-0.836877326158147
moderate,0.589117636445272,0.770830267648762,-0.0069448538085768,0.724925380141813,-0.392665607625775,-0.682200546131733,-0.848671127119089
severe,-0.323817202698357,-0.722510347800091,0.11277194053424,-0.569015660732539,0.236953339221588,0.226684008229647,0.493115895136968
severe,-0.224039344740768,-0.510670197668001,0.227279230462261,-0.253186897893225,0.24348227007998,0.313666877951472,0.746164804711346
severe,-0.25496840611371,-0.789269532296029,0.056121369386168,-0.175856084877683,0.263699957533079,0.24926114218466,0.7797875860637
severe,-0.495210517714436,-0.83209713280394,0.0271256019210986,0.180929534647947,0.58957236345068,0.461378211607999,0.727553554657459
