group,CD19,CD20,CD95,HLA,CD86,CD27,CD38
healthy,0.148395336539394,-0.429768103380327,-0.13373310080541,0.52111698307999,-0.114297562080487,0.218555825824233,-0.632523039912698
healthy,0.0262295187473439,0.121452180922805,-0.0288890628761816,0.168500953577972,0.0225863822601834,-0.0696964773935956,0.141578172554302
healthy,0.487713604297885,-0.200729594517754,0.339809321790694,0.171100469279159,0.0255557070619937,0.371686532649577,0.0741621328189381
healthy,-0.149025821156588,-0.196237272349773,-0.370830631786309,-0.330788668525921,-0.43109708917278,-0.318169850720302,-0.104003475728804
healthy,-0.508964371996862,-0.4140386584015,0.422442831491603,-0.256948324580473,0.310639197978328,0.0730430941897231,0.329427040658479
moderate,-0.0540361644548239,-0.476556141012567,0.360828299262553,0.174935015506137,0.282166129962566,0.390001336778621,0.552298832736803
moderate,-0.577784423101423,-0.854491055839804,0.150881957490157,-0.53567729360276,0.243290944496563,0.284335045451041,0.812148998939695
moderate,-0.597164675227631,-0.826700211985793,0.381774121717132,-0.623263316588377,0.404078459423651,0.622828987872573,0.831639185825337
severe,-0.448047709522405,-0.818212147426854,0.141700332383641,-0.595861333438071,0.330033397213433,0.295427656160589,0.780708778427402
severe,0.490386924920221,0.728179504724309,0.168124775438437,0.728137641506242,0.176311189499743,0.025374043470021,-0.623864361245909
severe,-0.108967998852413,-0.649175740574077,0.34182795041941,0.210652891788933,0.318711472713161,0.354782780877787,0.726249805951941
severe,-0.460863223935308,-0.790524313449695,0.569025923951037,0.22191066973072,0.63229747918866,0.583999881806584,0.865297307765674
