group,CD19,CD20,CD95,HLA,CD27,CD38,CD25
healthy,-0.345659051710419,-0.548240490828411,0.0161418164420707,-0.218029069096469,0.126796130817476,0.485766622926529,-0.0796578365080694
healthy,0.385941861469849,0.596676822287619,-0.230774567609145,0.505951896797936,-0.263551624671517,-0.294831705840737,-0.255261863002345
healthy,-0.190063738179573,-0.118930705832858,-0.0490736703832111,-0.070839229853602,-0.162909555753043,0.204613378938363,-0.534959863127333
healthy,-0.177402056040427,-0.219148683024637,0.14731308054978,-0.272615413545274,0.161451693665462,0.273962192076281,-0.263135640494686
healthy,-0.0359113902429674,-0.226039644310104,0.537983413363006,-0.0015181698741033,0.356594471771743,0.0503454075898677,0.191626242006836
moderate,0.263816684367847,-0.194383540787005,0.193605081342767,0.523686571941317,0.0745027025381172,0.0479492144062205,0.21248183444243
moderate,-0.562470864765187,-0.831087485412182,0.0867022361687671,-0.548118608922526,0.237638979809585,0.80420624798434,-0.0420767136315371
moderate,-0.593151465006153,-0.810642700760813,0.392113986683353,-0.659495313281066,0.651295339161095,0.846708066430394,-0.043538420704142
severe,-0.423387914914657,-0.83194864256987,0.105310883224344,-0.564382445853444,0.241578063339529,0.734525990661012,-0.0733506267095587
severe,-0.507255980806623,-0.786145260344751,-0.0709279680240066,-0.611349463690739,0.124470129923895,0.722304530427245,-0.0927419610096719
severe,0.299135156698761,0.751133479739895,-0.265471424393867,0.23782087895566,-0.2879706230111,-0.848390301541528,-0.108901579312206
severe,-0.252918142365641,-0.161668791644164,0.142875744331377,0.157535596948134,0.107705343047575,0.241482545935511,-0.375747513356776
