group,CD19,CD20,CD95,HLA,CD86,CD27,CD38
healthy,-0.185360882369514,-0.0291097628141193,0.121927100244629,-0.163968608051363,0.0777926504775535,0.0317242918916771,0.735580415200272
healthy,-0.325076783326486,-0.318445601792008,0.216294242605185,-0.346182109057912,0.102404375349374,0.186694308647698,0.381398895285797
healthy,-0.355978380961466,-0.239854116222338,-0.0626783611640341,-0.30871884405468,-0.167025585862539,-0.222734728893328,0.179732827986764
healthy,-0.235930367537099,-0.281663629575868,0.396123670601046,-0.152217832242784,0.0739469088661848,0.198085538561054,0.272579959648151
healthy,-0.612698110973006,-0.4525879356207,0.417941753439619,-0.177903307328302,0.340871346110873,-0.035356130017236,0.226855018824543
moderate,-0.150180229237884,-0.451505280340282,0.394174007756918,-0.136874141217085,0.279138011759268,0.481083153675195,0.722291597495929
moderate,-0.581613334457392,-0.786107288319395,0.0877590488428533,-0.572330395987979,0.201210546841032,0.12250358648029,0.524931005434927
moderate,-0.608830085074242,-0.843530984118429,0.390109268629777,-0.61532763599354,0.411333812815071,0.596766452487858,0.808894606287965
severe,-0.424887023440855,-0.8159799048287,0.156152263594046,-0.664023325054407,0.334466573746896,0.314540561044889,0.736939619099867
severe,-0.362602599278617,-0.604541911926337,0.157979472652209,-0.240885871538513,0.19056675572104,0.187961200062605,0.619043098117183
severe,-0.197979339597208,-0.810145420205405,0.250303062464577,-0.133333850120462,0.342954916602078,0.361862696189012,0.771839221841611
severe,-0.493426932725498,-0.82663927517331,0.585238061745829,0.0405150211603898,0.61575585804374,0.579614311910703,0.872032356937773
