group,CD19,CD20,HLA,CD86,CD27,CD38
healthy,-0.317987881278564,0.108413906588632,-0.674528238647985,0.0857664651809009,-0.339895396475191,0.523068829205695
healthy,-0.0212647406890036,-0.0279839741156574,0.0248091402043501,0.0452377400023526,-0.260196554082013,-0.0392999969812964
healthy,-0.187109153595929,-0.0300539047883803,-0.521759011032968,-0.284777743423379,0.176627221319868,0.137229915717277
healthy,0.102691245141832,-0.0379906489605037,-0.0831529733506029,-0.0151431955094514,0.243325666287396,0.259986826243181
healthy,-0.486110267667521,-0.220860693032354,-0.432824836594617,0.0700145543418326,-0.152129377596538,0.131877212377441
moderate,-0.151837520572097,0.226337864830437,-0.161931390472145,-0.186064540922643,-0.249122808741075,-0.708969344998262
moderate,-0.661873035098647,-0.851366725913387,-0.649700178825744,0.27541519045117,0.222365608792798,0.670249370222644
moderate,0.482097222198073,0.674283329712449,0.627356369405871,-0.412293850766678,-0.690338018552812,-0.837341774316623
severe,0.390716451605762,0.568430510504206,0.500418722996646,-0.301923657079536,-0.240635391751079,-0.667146396322219
severe,0.56355681455397,0.771532858408037,0.689416552042497,0.356682784812215,0.171425348357345,-0.400323804677826
severe,0.259403935937751,-0.026880014962958,0.157813985220173,0.150680723652849,0.343079598156531,0.149417226623693
severe,0.42494443291895,0.767041863071746,0.128774478433268,-0.602064918359105,-0.72213804215025,-0.894038911595897
