group,CD19,CD20,CD95,CD45RA,HLA,CD86,CD27,CD38
healthy,-0.219705491516867,0.0280570440199846,0.172324354937442,0.0425463544986976,-0.401777021973132,0.14263836897443,-0.013589874552728,0.736794240151072
healthy,-0.452699787615928,-0.537751275953154,0.119313127626433,-0.119827980360473,-0.350419366720669,0.167616867057491,0.254840146145427,0.0542884678326457
healthy,-0.375450292645555,-0.160450828643762,0.129854958810976,0.0432915082814793,-0.6283335192531,-0.129803621485424,-0.0166860068827976,0.176583253205768
healthy,0.217241130744703,0.313362967505804,0.284941178684874,0.478200140945099,0.63735102407914,0.473377344642522,0.121732134064966,0.03707492323045
healthy,0.202526674958997,0.0568913963278958,-0.0151921068157317,0.207032620915965,-0.119442207506231,-0.0947506529805381,0.206178488819132,0.381468618182461
moderate,-0.0162572871296716,0.497594674177268,-0.455647613226505,-0.0870471310442058,-0.0947002182727495,-0.306607796855151,-0.502253398439996,-0.337935985643565
moderate,0.533149072334767,0.765753765983107,-0.194392706125184,0.34511206648512,0.614262060257911,-0.242211608023247,-0.256342109746998,-0.790697400356499
moderate,0.56339337837242,0.785456167658087,-0.410686121536135,0.370652330328131,0.67366896893798,-0.41102181198811,-0.676575221193731,-0.862843539897864
severe,-0.466353326898411,-0.836314781418705,0.118149093944028,-0.216792895771973,-0.576619349048085,0.286060450842396,0.270097617804291,0.694016307101511
severe,-0.114865997565306,-0.428405855519974,0.102921823912029,-0.167707610111932,0.117760146606678,0.159257688055829,0.073948593924338,0.44103470578922
severe,-0.268364251034855,-0.801193291830465,0.30732116363996,-0.160453632566415,-0.185078222680568,0.390263393234698,0.356719884090943,0.740065084018295
severe,-0.136178577850522,-0.147067260610484,-0.138867570772643,-0.144942557241246,-0.0824105548265875,-0.160248736612255,-0.276668590587039,-0.247888747533998
