group,CD19,CD20,CD95,HLA,CD86,CD27,CD38
healthy,0.147288520440347,-0.264773993863853,-0.0336391708732663,0.191405871688482,0.0096082510428689,0.0525387257954963,-0.616172340893645
healthy,-0.34527630626067,-0.0376929644279687,-0.121861850208835,-0.223547371858108,-0.217191789021937,-0.242188346698764,-0.0107776447184587
healthy,-0.461711079456591,0.0350737780157148,-0.317329137509366,-0.325764669800031,-0.135284561242905,-0.32172672917708,0.136042013810258
healthy,-0.023484171342338,-0.0780578999411303,-0.269857756000911,-0.115508943273693,-0.362113940781691,-0.241203680183525,-0.151320846518376
healthy,-0.357965416242466,-0.218571781530135,0.593979613293709,-0.278688208919791,0.311259344606688,0.267953311927177,0.233562599927634
moderate,0.100156881644957,0.636665755816299,-0.383165180090674,-0.0077384939655978,-0.362602534180803,-0.399073883077922,-0.280051546819574
moderate,-0.603115107650593,-0.855412390213657,0.0836339736843206,-0.513789293211783,0.224835111307428,0.204142844760077,0.759610114009436
moderate,-0.555520749047441,-0.778532935807049,0.380188742039808,-0.598498530252977,0.407989797057298,0.62719106142702,0.879050517557178
severe,-0.415050880502818,-0.803790776607293,0.156901594760118,-0.5781715590881,0.347563356158261,0.311152023871092,0.802884805760811
severe,-0.501706543876688,-0.627240298909178,-0.112355609756553,-0.5880380802028,-0.11539326241849,0.062469900227868,0.569679236271154
severe,-0.270812502909609,-0.607575768563954,0.374005968177294,-0.257873500546685,0.374969852970553,0.252846394397844,0.734369895196607
severe,-0.479922275948342,-0.846728135836418,0.528828982534584,0.0125650393008769,0.600226415645062,0.590271214483223,0.894754173897554
