group,CD20,CD95,HLA,CD86,CD27,CD38
healthy,0.595948573693802,0.0378285955814908,-0.421985791768871,0.0747418564911822,-0.403582803115942,0.153143176382209
healthy,-0.275579331393018,-0.147767288332341,-0.188485446190788,-0.0990230457836668,-0.210995871460167,-0.0566377690646554
healthy,0.202145176989671,0.600179127405248,0.22011538200669,0.272594208661266,0.276743262616654,0.229886264464758
healthy,-0.268145484546977,-0.311977302853997,-0.407084924442656,-0.448000443218847,-0.305052118441827,-0.0425277370389035
healthy,-0.387835631103364,0.299046667615532,-0.256840434335613,0.328941275347799,0.341359151829804,0.144752684150041
moderate,-0.364239801028551,0.302556728405534,-0.379908483065932,0.207098462790989,0.359965315374362,0.587409821370834
moderate,-0.767934447032794,0.0088885227021348,-0.403741501922546,0.0160031212391974,0.0818792922352637,0.687623050576884
moderate,0.714393740623157,-0.261780653856481,0.623874592842577,-0.234029864743506,-0.538802869016182,-0.538787875171968
severe,-0.766348039022447,0.216483296243271,-0.59793084900533,0.394753297768448,0.377897867013859,0.784637906082079
severe,-0.674854530940566,0.0314667435276835,-0.439005791478144,0.071945262637643,0.237373650860983,0.689277612350621
severe,0.611971276485052,0.0687336338011889,-0.0240883355771634,-0.0630822696140971,-0.123604371867024,-0.638661458186323
severe,-0.800399244228318,0.596983863231487,-0.032383665371235,0.611528621842657,0.625181406196485,0.902399478534494
