group,CD19,CD20,CD95,HLA,CD86,CD27,CD38
healthy,0.337777714731753,0.423684800055862,-0.0278375183280756,0.347446324311971,-0.0897646707011764,-0.0456807964717714,-0.565220385636157
healthy,0.280145439447453,0.0726591137527609,0.045585278576445,0.0199581589876702,0.0653162605685883,0.105677613051351,0.0816298879253823
healthy,-0.0126142227427159,0.0656394703131726,-0.0555295745775063,-0.203548493894031,0.0566253715908516,0.035609182772118,0.181912464513404
healthy,-0.133574217416145,0.0344670615888687,-0.260172773586225,-0.128373482049356,-0.155641593343383,-0.268877037539661,-0.215822597266813
healthy,0.106816923371333,0.257483277067868,-0.324248056433265,0.272877548589466,-0.209849867204135,-0.383005446868661,-0.187303419906316
moderate,0.107487035836757,0.420462802815455,-0.273095295020574,-0.0386527778147624,-0.26280253693795,-0.337737067656197,-0.595868336895224
moderate,0.594531214336595,0.837012060807114,-0.156688434497466,0.61089639149964,-0.237240991305288,-0.238557247511389,-0.789164017451854
moderate,0.610840529743672,0.79959033045839,-0.379867887542892,0.684931817667093,-0.406927797485182,-0.641040371604024,-0.851588089266035
severe,0.469938729569773,0.808641577032665,-0.129091216673732,0.650434807616088,-0.314179616611133,-0.285116764050597,-0.757978515241955
severe,0.479756626541471,0.767827952902625,0.0857833841522998,0.633727365515741,0.0495773418553984,-0.113197360888254,-0.732150572377144
severe,0.239701422863691,0.814962684934442,-0.274800121108544,0.269285064174659,-0.356238205006887,-0.338081442194898,-0.802192335103099
severe,0.488236656226691,0.842510790479505,-0.550718611744868,0.111485267501363,-0.590384006053913,-0.632754404806481,-0.89641063762142
