group,CD19,CD20,CD95,CD45RA,HLA,CD86,CD27,CD38
healthy,-0.250959847077008,-0.783388779260755,-0.0769024304773312,-0.250133666375273,0.0220324354194155,-0.0188872686449494,0.245737493956265,0.185174758770336
healthy,-0.227984193015282,-0.252759928705509,0.0660383703984149,-0.0479884947717696,-0.184466089042841,0.0262914926032121,0.0039650709929842,0.0333867331327894
healthy,-0.110769665571299,0.263026112378016,-0.004388255150807,0.071600844682849,-0.0124741483423829,-0.0111599857712582,0.198846129111481,-0.0668058595415269
healthy,0.112314299980498,-0.0500844683637451,0.0770268035347583,0.0594757935364423,-0.0838529686982124,0.0309173912490104,0.258966600529718,0.375385824503372
healthy,-0.154822104404431,-0.451940566710982,-0.0235744931362935,-0.0582570666531578,-0.0716468290331912,0.124316143487596,0.189746879824001,0.240825291190981
moderate,-0.0759097713907008,0.0804606761692426,0.133000405628781,-0.143275785645216,-0.0859836203899724,0.0518935134179823,0.0991046543105003,0.0860188363200164
moderate,-0.548500645481615,-0.717972724374749,0.0361250453167535,-0.495018654753868,-0.299630178075931,0.237430005722937,-0.0836760454749274,0.50359078231678
moderate,-0.630771175137647,-0.829642905766256,0.356812011518816,-0.458842845449013,-0.603459784555019,0.405831585876901,0.560910959208813,0.825754346412718
severe,-0.438987080841242,-0.818941604775202,0.129213732432483,-0.249053541129093,-0.68057966798004,0.307537802546586,0.283531567080545,0.681694208679231
severe,-0.477737079760489,-0.497817812073557,-0.320251775485339,-0.578426313243895,-0.515132655917822,-0.337448037289781,-0.180137077358312,0.206692629783144
severe,-0.158824873926459,-0.768715153396439,0.29537623095662,-0.136647645679677,-0.0425029131369315,0.374865917680981,0.301589783420636,0.746210335503321
severe,-0.499916433951316,-0.804269520765412,0.580666037889285,-0.475810718367915,0.0544377369232567,0.59893568019667,0.552323625325811,0.850451182482256
