group,CD19,CD20,HLA,CD11c,CD86,CD27,CD38
healthy,0.194575966345592,-0.18163138678717,0.467221080598814,-0.0453904371868869,-0.155211644076922,0.236061953862163,-0.739469760228016
healthy,0.175383499863792,-0.0232030401877607,-0.133144446062515,-0.0251477724341074,-0.0422395464538409,-0.0804994054088639,0.133166352286237
healthy,-0.256732685518992,0.0651059046122194,-0.0793621427262772,0.158480535276523,0.215110376626471,0.100585301137178,0.0151157793122509
healthy,-0.0363869484626321,-0.0132947848739595,0.268379834759854,0.59828035452481,0.354452026562707,0.279137626572856,0.164343953806964
healthy,0.653303649457649,0.577075435605054,0.367019493675996,-0.299222387378057,-0.430784855390204,0.205306355509385,-0.532913463708919
moderate,-0.217781071719152,-0.517796116591334,-0.249479223850521,0.0666249307462079,0.26704726940951,0.302703943044071,0.615888296530136
moderate,0.508549464770867,0.785673428488275,0.521436106907006,0.116545254834893,-0.219213461504529,-0.253486733755215,-0.827012344713232
moderate,0.589274922197047,0.790246282893531,0.642107920981835,0.0013540121594946,-0.409649948986792,-0.618295857769912,-0.872339884963582
severe,0.443052543600093,0.811675209369868,0.626925462103004,-0.0362954256309444,-0.323087273715452,-0.290527872470338,-0.770046916798106
severe,0.0567169314831098,-0.259558054551738,-0.152592685692951,0.331780769061583,0.324754321742263,0.301740154410014,0.643948626297655
severe,-0.203726816985173,-0.815523714576241,-0.129205463918488,-0.049558464952256,0.302007279691243,0.270653779628874,0.75799138757306
severe,0.474653981116552,0.823742940094554,0.0462553233211352,0.240927952486538,-0.595114220204102,-0.624525793669653,-0.913114671405838
