group,CD19,CD20,CD95,HLA,CD86,CD27,CD38
healthy,0.202379931791228,-0.0454562343185202,-0.181117931220913,0.221520760163603,-0.168023671116763,-0.0756791158608928,-0.822751068355276
healthy,-0.203395120538474,-0.205757988733367,0.0986997578717455,-0.268653460642034,0.0176826524773144,0.176273160754939,0.0965037886922364
healthy,0.143717099563078,0.244155309117776,-0.149970544452144,0.124730598477631,-0.125621378296984,0.191021494098423,0.153969524241875
healthy,0.0308894475404166,0.101906452135598,-0.0166321088784331,-0.10568392186869,-0.045077230815778,0.135807110647748,0.101910288366931
healthy,0.376487646496566,0.401045039570718,-0.390757101314987,0.210324325908772,-0.277926463332343,-0.350736514408049,-0.0162601017774932
moderate,-0.0949602852586229,-0.334181897533026,-0.206209160697061,-0.366994092631019,0.0763903086003544,-0.188442388770131,-0.1820012925197
moderate,0.566964066301899,0.824671092383354,-0.131038179616506,0.653105405196674,-0.21384184182316,-0.305305162745737,-0.803108404114578
moderate,0.55094750333682,0.77984588756016,-0.400572014235347,0.663352713805863,-0.412726151995754,-0.662482361191568,-0.874127276706762
severe,0.334268530206678,0.767331646088468,-0.208705341418527,0.584405814100183,-0.387286191855632,-0.3624920972054,-0.786948144686979
severe,0.342069919634127,0.669537575068562,-0.0601989433827916,0.496109886377186,-0.120079491004988,-0.255034818282562,-0.76312444574869
severe,0.248765690090176,0.811212343200019,-0.280250164662938,0.198972614515814,-0.333446987991572,-0.323891534553981,-0.834610084000617
severe,0.475853940811806,0.788574225822685,-0.587238541822041,0.0413921649243521,-0.613525833287946,-0.686836144511161,-0.905839415618676
