group,CD20,CD38,CD20,CD38,CD20,CD38
healthy,-0.324660588269233,-0.624662878010959,-0.49388189418386,-0.55135328243904,0.7331168244941,-0.125748675919338
healthy,0.196885330901149,-0.0337309896083704,0.304098569214113,0.305574392345094,0.260966304689193,-0.0557683200444156
healthy,0.25477217765715,0.0739877618968069,0.208613299976735,-0.320559143972997,0.0758861095906602,-0.324111951511421
healthy,0.0704207630495089,0.11317382268169,-0.009586682591729,-0.177145191332631,0.497878687377221,-0.23666701857023
healthy,0.113836740064935,-0.0151113321402972,-0.200915565194831,-0.178614403925645,0.33361077814169,-0.138446015940468
moderate,0.533075268360963,-0.597031391834503,-0.308110823453686,0.535234029386322,0.406557360720024,-0.552492095727461
moderate,0.833948084871701,-0.808030337216183,0.828220745720327,-0.819655764763512,0.0955845474813593,0.308753458259242
moderate,0.797615743030166,-0.860927047141387,0.739330917542868,-0.831634068021825,0.824997301243017,-0.803285860815543
severe,0.780261848876074,-0.59942078594024,0.348348089307587,-0.448798437979282,0.811171744174088,-0.675183713705366
severe,-0.693746433944991,0.744290975317528,-0.591863564115642,0.284039730588144,-0.514423522245545,0.534626273912994
severe,0.659911563700415,-0.702807909328267,-0.144717363383846,0.128094345226532,0.831871266231967,-0.802207361042575
severe,0.832289236564443,-0.907206579878232,0.600452385543377,-0.775517481724371,0.805936732203191,-0.821001090071337
