group,CD19,CD20,CD95,HLA,CD86,CD27,CD38
healthy,-0.116316484580751,0.416283798103992,0.114435067572841,-0.455673691627101,0.122111760104013,-0.205912031373529,0.701134329722013
healthy,0.272104807556683,0.459487588175016,-0.182420287742424,0.365820034790567,-0.124391036652409,-0.170454979367882,0.0919491157503362
healthy,0.0618609333121607,-0.15227311759446,-0.201804746271076,-0.0223576794897508,0.068555770581033,-0.361788423923156,-0.150122465772355
healthy,0.0609087811981209,0.0458794706643847,0.21918627288277,0.0554533886646755,0.158144533922373,0.323439152347982,0.262378809015704
healthy,0.311632862743759,0.34877770688367,-0.297884599271646,0.005294328444208,-0.33047613825299,0.104061711639902,-0.0151575913203185
moderate,-0.0541901355332014,-0.283201361288258,0.222102269814994,-0.119368949354546,0.100820016445949,0.0941709934472427,0.465277897386519
moderate,0.335631570276504,0.614121327505113,-0.188574543352553,0.543592682668142,-0.3467483664126,-0.475596663921322,-0.663638217784657
moderate,-0.639522055859135,-0.821477637015722,0.380933264324949,-0.675538934043846,0.415631226463615,0.592455375580855,0.826712055625574
severe,0.0622900368143961,-0.368219685745552,0.36905131929752,-0.309669537088396,0.420765806710282,0.470670089628452,0.422117233440365
severe,-0.133350352310394,0.153549405743826,-0.387279112042837,-0.191653069576679,-0.439021441450549,-0.41349976216552,-0.658560918013313
severe,-0.0875603124008707,-0.688847374581183,0.265509418778396,0.024872292430043,0.363586071582053,0.404594978235379,0.65317544243829
severe,-0.543570810471314,-0.774026812130427,0.60971542577467,0.0294741658121244,0.567597061529878,0.521676749136884,0.743187004212447
