group,CD69,HLA,CD14,CD16,CD33,CD38
healthy,-0.678935852114779,0.188215183691546,-0.744185055228373,0.299660976573203,-0.661108780731297,-0.664166792763469
healthy,-0.573992163918296,0.50849028766194,-0.678964546054064,0.468773420166098,-0.440538991458207,-0.423300948126624
healthy,-0.70529317113771,0.516658386995794,-0.813254955186264,0.568112713072989,-0.529995299149587,-0.665855789955877
healthy,-0.689024416049606,0.519886059826754,-0.685225251396438,0.725816541136493,-0.687727927593418,-0.651478798030532
healthy,-0.742566200134031,0.434575570754223,-0.757116612616457,0.672255029450917,-0.641890380854622,-0.544763456951276
moderate,-0.439667213044383,0.768658906136315,-0.625573077717267,0.538835877172095,-0.692525670557548,-0.608841339149662
moderate,-0.552486587124749,0.575738859217031,-0.446032741068791,0.222609623997185,-0.582729708372571,-0.438787422556273
moderate,-0.314261684329964,0.592507611886525,-0.239734390155436,0.414565006476588,-0.542920181865325,-0.633972915299897
severe,-0.145954281726106,0.172004598498946,-0.0730889572719707,-0.0062439643151911,-0.171688854931057,-0.386424803973524
severe,-0.301133420366458,-0.140880326271188,-0.532753644769374,0.356722657299587,-0.72064019688214,-0.520784257419215
severe,-0.0217648623534772,-0.0040271488641611,0.258533314657649,0.183561651068707,-0.375468556980159,-0.396970838949363
severe,-0.316515019116595,0.453815296343896,0.160064518455862,0.0795545830441892,-0.360296159473917,-0.557287252902144
