group,CD69,CD14,CD16,CD11c,CD33,CD38
healthy,-0.568006707937244,-0.679702901386632,0.352505105948791,-0.0086319337229979,-0.632030509501335,-0.573682052370187
healthy,-0.592757516553885,-0.72244291990914,0.448754231200734,0.266299502147198,-0.427095183061932,-0.449011817533523
healthy,-0.644765149566599,-0.813967624981961,0.612544027059898,0.248985976782841,-0.513655307566136,-0.616526209096308
healthy,-0.741153190030637,-0.792160904282665,0.659582333919033,0.347755284756943,-0.638326647357908,-0.587629156493424
healthy,-0.56662546856467,-0.614140914062481,0.622339638439464,0.092841944920496,-0.603436310910467,-0.291867865539507
moderate,-0.620324723273795,-0.789276252589557,0.243847153816379,-0.0438467733975075,-0.702537509827943,-0.476951564026861
moderate,0.174275015220651,0.104869140659173,-0.33400456371553,-0.581971641818534,0.289846025635906,0.233589276668116
moderate,0.210044184179646,0.236131823056429,-0.444558088199984,-0.42194506405867,0.516730057950806,0.602298001817199
severe,0.185042995563002,0.0591603981952388,-0.406491584243771,-0.698729688591375,0.274441511469611,0.340087130274317
severe,-0.160985192121006,-0.313632237258517,0.476755740400104,0.006930602387583,-0.609607279026818,-0.369382924939947
severe,-0.474519235425183,-0.743146027915284,-0.297345065041206,-0.407656009797784,0.0625047221923352,0.278396422715197
severe,-0.508428152013099,-0.73707833539296,-0.0867887197312436,-0.494419455199897,-0.156050208973003,0.095017382956329
