group,CD69,HLA,CD14,CD16,CD163,CD33,CD38
healthy,-0.704015789748019,0.139959847711957,-0.767064773409757,0.211832609133932,-0.300538766876059,-0.691441559250823,-0.682140851748554
healthy,-0.591037429151852,0.51816026961884,-0.719500905590438,0.416759305333797,-0.243398383793749,-0.432552181396182,-0.418378288916241
healthy,-0.71684154007269,0.440576227256129,-0.826484242978896,0.489687553922268,-0.424972386915097,-0.542057738842964,-0.668633760381475
healthy,-0.665605281731374,0.271292101063878,-0.745640361343802,0.609048313828723,-0.452574980550122,-0.703706443847686,-0.582022413506182
healthy,-0.679060795987748,0.258699646416597,-0.745792370944593,0.583754147705614,-0.608227575964739,-0.724508286854618,-0.539521238626085
moderate,-0.52281398004392,0.698198243337175,-0.807034099339039,0.459969193156615,-0.285432419305303,-0.759368608500767,-0.61613807456159
moderate,-0.605442641000695,0.506874823000817,-0.582143097192774,0.136961267604848,-0.0506391813230146,-0.603637069523379,-0.477593685996615
moderate,-0.566846298079491,0.653698506159508,-0.532844401853375,0.431620167800983,-0.167845988398752,-0.610039045607007,-0.534315394975339
severe,-0.542528353247447,0.170903243868929,-0.64495724035691,0.179974726280449,-0.500442927793042,-0.548020222228189,-0.539106895778863
severe,-0.0686043679265162,-0.0481606851252729,-0.331071712905867,0.34162525062186,-0.0436742477507031,-0.543998829087222,-0.325534782409534
severe,-0.327436249465463,-0.286990176255479,-0.193536063000581,-0.329423669265007,-0.0675217454930114,-0.1674691722782,-0.21969237816931
severe,-0.425201435297207,0.411410864315674,-0.199263786338097,0.0258713127137845,-0.44680443231672,-0.352498059518519,-0.174110517865055
