group,CD69,CD14,CD16,CD11c,CD33,CD38
healthy,-0.680345097231407,-0.742372393030399,0.184917358128849,-0.101797760298017,-0.714071231829173,-0.660910002453104
healthy,-0.244275113601725,-0.269448524312697,0.190977628782093,0.0354910435892433,-0.213207591634751,-0.166332938979023
healthy,0.153797428910906,0.159398326809605,-0.293089749698032,-0.391248470169926,0.0392191002505871,0.0993170668293667
healthy,0.533423126083551,0.595734896345233,-0.796127057207268,-0.526568016461066,0.49423956211095,0.506081117910885
healthy,-0.514416066107382,-0.606605164201061,0.469561514087627,0.025675043575551,-0.716785256848411,-0.442390968718089
moderate,0.0759391077693008,-0.19564044106809,-0.103534551187583,0.000469561378177,-0.163015000623361,-0.0850904320995133
moderate,-0.642670014050335,-0.561959848241263,0.0745299569348934,0.101883420870183,-0.625772172695775,-0.480610519512984
moderate,0.411484782029633,0.509195657243889,-0.535787489140701,-0.394112791481879,0.468417712038709,0.403532266805056
severe,0.270256390086826,0.199325215738205,-0.664057862637303,-0.763281687473155,0.343269393422174,0.178840688098383
severe,0.0292324391424405,-0.11829077942154,0.0525245837177871,-0.184112270805957,-0.246340145093356,-0.143556311265804
severe,-0.352527693174425,-0.269938009952695,-0.108899081903228,-0.181264679826939,-0.337705789753026,-0.157600508706558
severe,-0.731407731132258,-0.468120740711582,-0.0559329469881548,-0.446864702797325,-0.433503546767922,-0.357174914970358
