group,CD69,HLA,CD14,CD16,CD123,CD38
healthy,0.182098833538689,0.0936394849854994,0.326723213049606,-0.270842670743103,-0.327188005692104,0.377205819525656
healthy,0.336819533090567,-0.275332653674793,0.387273128730739,-0.348880845468448,-0.403510064240309,0.289747516732165
healthy,0.491762747270529,-0.398193223836545,0.640094139331204,-0.549441279373766,-0.418493521868005,0.631111491971622
healthy,0.0996317993448092,0.428807235410399,0.363221891055222,-0.262005685562876,-0.296775621563496,0.0861877543757626
healthy,0.363585873053897,-0.392529396056711,0.413705046479318,-0.52703693920161,-0.61883016617062,0.441048087980238
moderate,-0.265455127397846,0.362689316711163,-0.633271041087984,0.515633271013587,-0.255128853768233,-0.518774604532873
moderate,-0.616444572255309,0.507751300480817,-0.493921687831415,0.0907905389268938,-0.087095717798821,-0.419677245834267
moderate,-0.367248854502648,0.42619192142618,-0.48602696249811,0.219717653831872,-0.28309287127105,-0.634437141529398
severe,-0.512314854629555,0.657228885910616,-0.517378382168578,0.631914237788921,0.141352124969937,-0.261362435644819
severe,-0.0548122237061752,-0.0463836393635648,-0.225079374433715,0.194940722258918,0.199177084918752,-0.266146054914153
severe,-0.0249003394901686,-0.128057267724905,0.255490126645135,0.0122911299338565,-0.0551448825681811,-0.441975727833251
severe,-0.0195054497702893,0.190985402626913,0.363514795755519,0.0732555722051223,0.35822139329865,-0.409474258360217
