group,CD69,HLA,CD14,CD16,CD33,CD38
healthy,-0.521298879384092,-0.164843067738321,-0.649111230029916,0.397878581983186,-0.609538622496187,-0.555843465849549
healthy,-0.523249577642514,0.424231087832291,-0.654244940066209,0.517789274381704,-0.45157309816467,-0.412383541947227
healthy,0.0187762322230241,-0.131724874954727,-0.162339905949814,0.555818721652136,-0.0211496838468127,-0.0805014930310779
healthy,0.653733550876161,-0.473892268294073,0.613596848459823,-0.154194015790545,0.301768903097178,0.329556704368309
healthy,0.701246285368428,-0.645886956987606,0.584977729059649,-0.319024915992447,0.342378530130579,0.390822236191247
moderate,-0.207991323671856,0.175934624266333,-0.532308834991391,0.194463897493354,-0.500256525467716,-0.422914680308345
moderate,-0.49986027330585,0.541530872506831,-0.39730129806065,0.109655117824498,-0.577720436630763,-0.429727867779556
moderate,0.438038134553195,-0.287260811201354,0.270171688401788,0.161380879610806,-0.0139493517175735,-0.152080340376728
severe,0.53579536629844,-0.795146841513808,0.408583486330956,-0.334403402114301,0.294370096502838,0.42122060610058
severe,-0.132920231620854,-0.179767833260781,-0.375702043817718,0.497769831178854,-0.617098014456217,-0.40500702003823
severe,0.18349417309271,-0.173292191939759,0.421993357921791,0.101582920161276,-0.322301357876703,-0.455032733211858
severe,0.524805298109036,-0.224245977565504,0.539727934296298,0.142924449999442,0.0552432124209979,-0.0595064362385022
