group,CD69,HLA,CD14,CD16,CD123,CD38
healthy,0.599535829406892,-0.333168526612226,0.654784989409101,-0.344857474767875,-0.255279266031484,0.583566213392323
healthy,0.572479565453032,-0.514751998975527,0.667082949156699,-0.485790617498415,-0.463042787001401,0.443711604479237
healthy,0.521141036048438,-0.538396350566444,0.615506305278953,-0.531680865103194,-0.414077132783704,0.534419386545265
healthy,0.695032213717628,-0.537171563439018,0.708587955001595,-0.691261895181025,-0.483955691442842,0.650092359490882
healthy,0.733305760285325,-0.46172071996583,0.73202715334219,-0.561579362042159,-0.683900600086383,0.584882581958626
moderate,0.432961127908526,-0.691947700669509,0.459705467787434,-0.355654489483416,-0.0634761824184158,0.56249976860219
moderate,-0.275163495983844,-0.0127641508482467,-0.255655923634696,-0.107028137958157,-0.149207017709381,-0.509077752637099
moderate,-0.108234666830874,-0.105693076619877,-0.469894737808462,0.280391611945634,0.102250159037344,-0.0289285726974054
severe,0.340135687583905,-0.645951706587188,0.196428888609854,-0.155160895837862,0.212941805328874,0.216233826445417
severe,-0.0051093541986706,-0.115907416387407,-0.238919103795191,0.228126820664769,0.268721733730356,-0.242988639115023
severe,-0.353570405851943,-0.210244194326183,-0.346118506069523,-0.209073563028119,-0.0894654138677878,-0.148625187315503
severe,0.172430833450082,-0.448811654351073,-0.125436063911663,-0.227812460701284,-0.293244330221537,0.525099804860075
