group,CD69,CD14,CD16,CD11c,CD123,CD33,CD38
healthy,0.593046397180448,0.657325828140719,-0.393930481380194,-0.193035027660807,-0.269362199906233,0.574368628618716,0.60523654317985
healthy,0.495251521426657,0.546988647525076,-0.480809313752589,-0.300898858252565,-0.515226302770251,0.369308553313255,0.398604187142149
healthy,0.554878004799701,0.667058583384167,-0.603198705652197,-0.405945895935196,-0.434434764707636,0.45089204090503,0.595065485258932
healthy,0.537501733487944,0.672012936610081,-0.823426178241154,-0.436967440943685,-0.409880755047922,0.632447284774575,0.623930238200104
healthy,0.72085872179537,0.740792187355269,-0.686790747877495,-0.291251671741621,-0.707790007095856,0.607628157953364,0.540632603960105
moderate,-0.085453217953212,-0.388377853363744,0.247819199212689,-0.0612244902839927,-0.255243739201057,-0.120927390919475,-0.0431095390156332
moderate,-0.501057356513488,-0.618359188620076,-0.247017763620791,-0.286595860996224,-0.15841268093148,-0.346134429476718,-0.427189347252931
moderate,0.2206485923317,0.327114074808246,-0.532947516614369,-0.448869183666421,0.157643779443104,0.509343978270884,0.53714366685523
severe,0.184107026787942,0.125180537974444,-0.54930317941299,-0.67790463018508,-0.176765938479987,0.292076510236362,0.321604843081411
severe,0.341627617158572,0.413203576082364,-0.44077018322567,-0.157644241871441,-0.115196998532743,0.627801806509919,0.47261058740468
severe,-0.407169336034925,-0.381916982625373,-0.262647789673692,-0.269868123861251,0.0101182025654569,0.0790069844428669,0.143270025179087
severe,0.0091863522067233,-0.316274048370196,-0.199903957226387,-0.408322735836206,-0.390289115799499,0.189591024908654,0.47524472414101
