group,CD69,CD14,CD16,CD11c,CD163,CD33,CD38
healthy,0.583901523937853,0.689720470255415,-0.333089437932741,0.0352370455504588,0.328149926112895,0.665295638744889,0.619581821959834
healthy,0.46596493136648,0.560590545100881,-0.306725742886551,-0.152795607695424,0.153754748974024,0.316677124416324,0.320626994801017
healthy,0.530534343491932,0.665575069389971,-0.386077303699863,0.0187952049800567,0.398664550609098,0.447768592582784,0.546523245538016
healthy,0.618529355795444,0.699874321463933,-0.724172012823805,-0.293569787299969,0.493462662298961,0.73562722018519,0.626690995225517
healthy,0.553915379135313,0.685060546779618,-0.519020440924813,-0.1105337495822,0.685734926701865,0.705888652480726,0.494470525726319
moderate,0.18249793170957,0.175287642068961,-0.298960768752027,0.0675931630938898,0.189192154965607,0.216290455944737,0.124277334555137
moderate,0.0976371894855177,0.228421488404715,0.177326916133255,0.286130343295883,0.120557071106159,0.189615614633453,0.213718213098482
moderate,-0.176927699633853,-0.0792376190847243,-0.154789423049321,-0.154549106491547,0.0627593373150847,0.237856808968833,0.395000188992332
severe,0.221497420770811,0.239864931865581,-0.281939430373202,-0.0161426733731273,0.0860695483714303,0.450813310017534,0.100079627235879
severe,0.40577020795464,0.658055408875214,0.239719585713863,0.286900968375396,0.527329155742564,0.628995865241774,0.558476566461503
severe,0.216285819991774,0.217160015172578,0.468043257425729,0.323659830782249,0.254802877711883,0.223610932702979,0.179002852855435
severe,0.310760567630593,0.306006448230294,0.270430866465678,0.697872270322182,-0.394603944821431,-0.0244769712335508,-0.0719491912095208
