group,CD69,HLA,CD14,CD16,CD33,CD38
healthy,-0.461442380100638,-0.274866790488523,-0.586871606255053,0.23168537283384,-0.591078706474329,-0.495592901957801
healthy,-0.49493838822962,0.430564322236411,-0.609080090911649,0.47276684604205,-0.408757929331025,-0.359851194315137
healthy,-0.688781088954819,0.468182136252803,-0.767347140551,0.351700776188405,-0.536062040017595,-0.626751247965514
healthy,-0.592679033915746,0.532023947120346,-0.520099627279168,0.410342698562178,-0.624982189984778,-0.569637344854881
healthy,-0.0588756169394267,-0.192549125130935,-0.12563712355601,0.160564057714323,-0.305511813506995,0.105345197111844
moderate,-0.439477641733123,0.365163489850448,-0.653398707243536,0.21748829623129,-0.383599063633999,-0.447717266605787
moderate,-0.593240363719842,0.522752780043902,-0.596081916102685,0.145742876490314,-0.596582289543222,-0.45113955500969
moderate,-0.332905787664662,0.146348178096547,-0.332411643429142,0.200492088936709,-0.429466873756286,-0.280164877173665
severe,-0.477390094429015,0.654570702427337,-0.463698440091838,0.600372497209128,-0.587165463839093,-0.171007188313529
severe,-0.133732821288147,-0.191760446196086,-0.372268216089539,0.348166011214103,-0.597968728708708,-0.372012110920002
severe,-0.330555504912191,0.0964092748046563,-0.220319253178193,0.0875820227826637,-0.266030849181972,-0.121144816065685
severe,-0.376874398490929,0.338068408960704,-0.342073081463505,-0.0347629981573865,-0.358555133916901,-0.206889536456672
