group,CD69,HLA,CD14,CD16,CD33,CD38
healthy,-0.658001535133451,0.0460715008384912,-0.744554811688385,0.296879484732493,-0.680869967046148,-0.664594126664251
healthy,-0.52465946069333,0.496395734634696,-0.602427729346833,0.460701929911344,-0.379956766480796,-0.382200195586542
healthy,-0.689417387849637,0.421609379117026,-0.816841170449376,0.499364550641806,-0.552512903335065,-0.673004635345734
healthy,-0.663083097012742,0.372769859164756,-0.735228076739939,0.749756028416555,-0.69552240196456,-0.599298317770881
healthy,-0.705795788107391,0.360847145387437,-0.752987367647874,0.72062756170384,-0.657791866870433,-0.486462914272599
moderate,-0.566802423061107,0.72387518850037,-0.792297772332296,0.460519656077938,-0.762470423899478,-0.700427404828425
moderate,-0.550046174651817,0.534916678155238,-0.417565216757557,0.237934552400733,-0.604594915522294,-0.432132584774415
moderate,-0.446310712767563,0.474282456254847,-0.644685897999238,0.518462067628797,-0.510957024554737,-0.359613939348033
severe,-0.598486038059391,0.684432779876997,-0.66100770447154,0.526768643891224,-0.596261543922466,-0.41909184899787
severe,-0.238797044826908,-0.215490314236937,-0.447878724197586,0.441614362245935,-0.708627315892938,-0.474778389116154
severe,-0.442072057323064,-0.166110854255618,-0.380446506058317,-0.367175695234183,-0.192356084338414,-0.152690290028673
severe,-0.308972419929785,0.509857325191234,-0.0197718482259328,0.115395524220135,-0.378252579424671,-0.440162744539188
