group,CD69,HLA,CD14,CD16,CD123,CD33,CD38
healthy,-0.672524125009002,0.361062684612138,-0.656539621076835,0.0754784450163785,0.0888626745408341,-0.585432840179527,-0.614984543101754
healthy,-0.334362817217686,0.308187903008093,-0.338700424233746,0.221950541948707,0.271929544397593,-0.244837239629048,-0.232937259091993
healthy,-0.587888461539645,0.619024830807507,-0.607027717722087,0.348237410236851,0.329690441487021,-0.394899664814481,-0.591758168325363
healthy,-0.768848913330338,0.607047070238462,-0.699515333943707,0.592072466654902,0.408532276301937,-0.578312842996256,-0.618528143640861
healthy,-0.692913558793786,0.344381581180179,-0.744719347322616,0.731052348006735,0.688260291703157,-0.663492206799798,-0.495141595374021
moderate,-0.110322604349264,0.414319430514028,-0.24354634036179,0.171178127871912,0.178092228709972,-0.227833471264368,-0.24417426007445
moderate,-0.364038180969433,0.465303282082902,-0.385829029605001,0.176872159427195,0.110944244902613,-0.365448248957509,-0.37303247997251
moderate,-0.26091767181097,0.687557218036617,-0.352956727896764,0.503071282788679,-0.098220471962558,-0.474065978802678,-0.500699734004366
severe,-0.730229795441663,0.653288699725702,-0.689072216078011,0.250104588328553,-0.063607486880637,-0.625271039817728,-0.656080175713295
severe,-0.251099917879602,-0.046008836189875,-0.500431378499268,0.266300264532091,0.177270018401154,-0.66205527556447,-0.513869130954093
severe,0.398706622623508,-0.184565171138898,0.65426239749955,0.149322989336232,-0.0133021179870943,-0.14877877912522,-0.372313153812489
severe,-0.0108502195900437,0.255085930105447,0.400167086998655,0.133835209394493,0.443612830175718,-0.162867880904633,-0.388088819657458
