group,CD69,HLA,CD14,CD163,CD33,CD38
healthy,-0.721291022314842,0.364497704127137,-0.722555047482688,-0.220749224075273,-0.63069291684612,-0.661387896379256
healthy,-0.626273866587702,0.54238383205271,-0.727784631372743,-0.233587832412838,-0.4611505653904,-0.457125080406338
healthy,-0.725175219808078,0.589965797023349,-0.800999804087576,-0.369707612120302,-0.53623984917778,-0.677249654493708
healthy,-0.577879673309371,0.668926660742889,-0.413483086986721,0.104912389646556,-0.341337846470436,-0.458922341673344
healthy,-0.771510143031259,0.568209270761464,-0.734762808174619,-0.334779239082197,-0.579989651799777,-0.536021651385352
moderate,-0.553785193021185,0.63854581056754,-0.666918526955165,-0.0685222777354127,-0.638488573541578,-0.588892719621648
moderate,-0.429646585714794,0.179992175139987,-0.349766244004267,-0.258544752331457,-0.399782995773614,-0.439143522986667
moderate,-0.261896372969251,0.660064431389763,0.0281762465181286,-0.0710379826586791,-0.303583863263335,-0.386457991602508
severe,-0.718419731594286,0.67389438802577,-0.555842563381105,0.0716278177799451,-0.55449534784943,-0.614460354510582
severe,-0.38590406405965,0.0859906571039583,-0.651157287637724,-0.357794653947732,-0.664032308938712,-0.602993277168155
severe,0.368836998422123,0.0151104054940706,0.766015632409902,0.349700016212318,-0.0721362267976767,-0.249998035330791
severe,-0.544478663001178,0.530173402632153,-0.273670676690988,0.621568143634414,-0.165075882213346,-0.201170120942672
