group,CD69,CD14,CD16,CD163,CD33,CD38
healthy,0.631506350637731,0.7264508710712,-0.273257117945134,0.334564283045093,0.690684382155301,0.661635260359455
healthy,0.436406512751112,0.526268880693883,-0.414323713736232,0.280911546573212,0.364794277639,0.316107517408522
healthy,0.604887964312697,0.757886786355578,-0.4757851013725,0.480041339724698,0.518157396888806,0.643004181121362
healthy,0.538745469303112,0.662487402016538,-0.600366558469148,0.655593147643789,0.751105238120474,0.607738075915729
healthy,0.347841843861594,0.512211897257969,-0.488003306762406,0.727213306137224,0.669960108469268,0.430300668668145
moderate,0.344514262998317,0.708931475325771,-0.438330852134241,0.468644635053417,0.637505937365651,0.452227904018353
moderate,0.492439900907529,0.473387269781777,-0.133902729703567,0.125553405834113,0.609966903947551,0.526644164037731
moderate,0.333885426204329,0.275574226926501,-0.477303214689111,0.16609480506929,0.559364304044218,0.597497124521125
severe,0.424950536595579,0.556449478531476,-0.287124452757381,0.555169738488661,0.585202484602018,0.413122292900866
severe,0.202794945159797,0.480940433942034,-0.320494539279802,0.188672896103583,0.688607318081961,0.477229984951424
severe,0.37698845815737,0.230731805104476,0.271480173131172,-0.0907425176472592,0.225300143269127,0.181301331879161
severe,-0.255440408470735,-0.19593935911917,-0.107288239459687,0.720989930464665,0.0918560068238518,0.0352569888150529
