group,CD69,CD14,CD16,CD123,CD33,CD38
healthy,0.479957997795528,0.555163602556603,-0.300381483211329,-0.291711138939956,0.460029676527689,0.548547826669393
healthy,0.44718778418962,0.510973730044397,-0.431731000735593,-0.581057309902779,0.351583521410392,0.389214777722783
healthy,0.633202586808526,0.742536656551232,-0.562207527622703,-0.405334092039853,0.497252161396173,0.658298220653962
healthy,0.613128886760488,0.674832470008147,-0.802241249593262,-0.428435251178004,0.67084077078194,0.622012218428016
healthy,0.529192091116734,0.605937800106464,-0.552322040432215,-0.694828285533027,0.5362446463585,0.611199653973052
moderate,0.292255771527369,0.663549433699535,-0.581419530359063,0.196493705795009,0.682079734984535,0.603462512558824
moderate,-0.536730045344401,-0.594531105398504,-0.307505268815336,-0.241794241078008,-0.286134896786841,-0.201966762301529
moderate,-0.243235284283824,-0.0421020038295384,-0.3910340314827,0.209356203476836,0.183614581251134,0.315781066097635
severe,-0.34068619472233,-0.342263664243221,-0.0490743395063516,-0.370813273470635,-0.0840916034408446,-0.0053619079128197
severe,0.259860849226648,0.429328599570594,-0.388073322576911,-0.222465791295383,0.568289075060947,0.42044035345736
severe,-0.379286566210574,-0.613672302921574,-0.0840537063854749,0.061562273778382,0.079129578802558,0.336503375117105
severe,-0.414790862794506,-0.639917269417257,-0.107137459029329,-0.302742282028415,-0.146812421154723,0.0567182014960177
