group,CD69,CD14,CD16,CD11c,CD33,CD38
healthy,-0.699617666614418,-0.768908687441598,0.234549210498096,0.0302593267551144,-0.675907637754124,-0.68365392186284
healthy,-0.47019388392857,-0.569823746572039,0.462954463557707,0.293377737610284,-0.421026422787557,-0.387865290875373
healthy,-0.696195965664483,-0.799439912149883,0.522727893427447,0.354044475713433,-0.511421454419869,-0.652705592421027
healthy,-0.541438288358422,-0.682392036600335,0.815263402675224,0.425620918903519,-0.650203206981413,-0.607701264305964
healthy,0.216831023479611,0.197180799253091,-0.379316317097129,0.138112502064941,0.235280208368198,-0.12994029749136
moderate,0.466574491036491,0.376102188840303,0.0967389082164272,0.0050428524479854,0.429798749222691,0.445534954716768
moderate,-0.404944391760478,-0.313012484903012,0.356785070454145,0.399300139153216,-0.533756712127217,-0.378349184869593
moderate,0.613379034975553,0.752281623960455,-0.184555662447296,-0.083335177595201,0.415343358464256,0.238650848795943
severe,-0.212030560083785,-0.298221075156688,0.611530426629444,0.658616342575176,-0.406081408179012,-0.25039984085523
severe,-0.33480386410603,-0.599012697305727,0.260268200658716,0.142341462430999,-0.73451293042931,-0.54271902489308
severe,0.120146067770486,0.432729747043283,0.119476206937939,0.207996911554547,-0.122184119167213,-0.318420323981673
severe,0.374652809666105,0.523332305915938,0.167884908479138,0.610873163268903,0.0372232247133746,-0.0733859741405707
