group,CD69,CD14,CD16,CD11c,CD123,CD33,CD38
healthy,0.54229455708203,0.56612930907297,-0.268720361899118,-0.270513624524596,-0.242693921077285,0.467908179663662,0.553508008004207
healthy,-0.156615913949191,-0.225812706096357,0.0633363523124184,-0.0220971195884493,-0.0804246176396817,-0.0979751249438167,-0.0622697438068543
healthy,-0.227480724870885,-0.287275931622828,0.0181957057225894,-0.234409416498504,-0.0228625777083054,-0.204784495581846,-0.131235229958612
healthy,0.396576574475552,0.547426597258814,-0.749235941112592,-0.435921216946061,-0.349929918603562,0.370828411695378,0.408519039515854
healthy,0.630050554286437,0.663790237632085,-0.676728853560858,-0.376747707072574,-0.727910077194912,0.514399874855147,0.522966804452514
moderate,-0.343210960233398,-0.69733120933306,0.354410997704312,0.203971149249816,-0.134720997035703,-0.591183915546221,-0.425598174132094
moderate,-0.626705745998344,-0.556028260841147,-0.112466686948025,-0.104166541485262,-0.195048856879284,-0.498398323376074,-0.405689517897525
moderate,0.323798415082507,0.585245940177706,-0.548651038093369,-0.403780130806608,-0.153835134182805,0.28628721282359,0.221990539256631
severe,-0.261652655030928,-0.321582261078582,-0.572662380947009,-0.588508764550788,-0.25899885838039,-0.0853931636296373,-0.101531570613163
severe,0.158160528938035,0.225416425538046,-0.218398344027213,-0.337866081080708,-0.0535858193811868,0.202379210428979,0.234053707320338
severe,-0.490181609992555,-0.656837310686754,-0.195612547606225,-0.320115403911965,-0.035081232018945,-0.0872110993913372,0.145704615757798
severe,-0.468997622717887,-0.567921241007463,-0.0521196287545067,-0.152668150971767,-0.0266063797712112,-0.373425823991819,-0.191458300875318
