group,CD69,CD14,CD16,CD123,CD33,CD38
healthy,0.622251647806418,0.691496307987839,-0.260597681774727,-0.248930954890905,0.587185896131227,0.636548331708869
healthy,0.587239808505089,0.676758626584566,-0.480863215031369,-0.469011063390782,0.432458840006764,0.445040145994823
healthy,0.679758977431836,0.808808761958117,-0.595788211869818,-0.405279902204185,0.526441501803259,0.659909723493767
healthy,0.595694229351519,0.703566352489956,-0.832835883740304,-0.440558096108069,0.633336123837178,0.607373726150653
healthy,0.669516907364894,0.73296348412667,-0.717416494464017,-0.72368176047625,0.651803986630924,0.517666201205191
moderate,0.217450142223317,0.528576369426832,-0.615274980102891,0.0664632036718319,0.496247054163529,0.335022364951683
moderate,0.569354167483284,0.502288376829499,-0.2797343612112,-0.0726749586456324,0.56810353714156,0.354478123550758
moderate,-0.257755509440899,-0.088242237348177,0.301195771980901,-0.229389227637893,-0.422214780471605,-0.551321494212162
severe,0.627547909540291,0.565761625127721,-0.41813444470111,-0.114146701657692,0.634117688704813,0.592670503077008
severe,0.331777072230426,0.466036315885785,-0.411540856886288,-0.186636537197112,0.754588361659373,0.488687843612057
severe,-0.295961858267243,-0.194565713193899,0.0429572998071345,0.0834204473100029,-0.0620473823307695,0.0815001831098876
severe,-0.236287695292668,0.315669637340113,0.106026268270728,0.355545864183645,-0.220390011212803,-0.468180589324087
