group,CD69,CD14,CD16,CD11c,CD123,CD33
healthy,-0.41367105591566,-0.56281368556183,0.455788634408143,0.0383429843068703,0.290735716975065,-0.538769500146954
healthy,-0.348280011790275,-0.422222300742722,0.571593022806143,0.276528291369706,0.629024393751275,-0.294579731907827
healthy,-0.0870983643628029,-0.243833217076359,0.564658951679525,0.329640183466872,0.334306519526309,-0.118882713201538
healthy,0.764133233840204,0.681933899530487,-0.618303693531289,-0.405216290533979,-0.401786192095975,0.555479107823348
healthy,-0.360994498208103,-0.524186932748583,0.453538262301675,0.214720917675907,0.615252180034531,-0.526834048023383
moderate,0.420856209804048,0.784860489096247,-0.535402414202403,-0.291475293135987,0.129151034327078,0.690489364265265
moderate,0.285136506184698,0.437986066227084,0.278145948395726,0.434644655428854,0.104793605637589,0.136401317124918
moderate,0.401320080738476,0.492168826548958,-0.230602432778525,-0.139217241725025,-0.0400142110824353,0.431663913329831
severe,-0.337729115810169,-0.270685921592123,0.298786812261752,0.600261074189472,0.166708625251167,-0.383513583622254
severe,-0.318482590317074,-0.483436007133467,0.455567111693528,0.153033401821657,0.162705774406883,-0.666567095426462
severe,0.453313597674582,0.516100646805181,0.22414004398173,0.279091378576738,0.0063229514309675,0.062579975291519
severe,0.46833613144762,0.617900382481366,0.108354458148253,0.552300409690207,0.27804947985743,0.114082698268904
