group,CD69,HLA,CD14,CD16,CD33,CD38
healthy,-0.690838517919952,0.217541327178577,-0.749251784295021,0.250820126199259,-0.665339342706945,-0.6761486156121
healthy,-0.60243143096727,0.51566050517329,-0.717561747884767,0.455559462135801,-0.473599652075388,-0.439966977806358
healthy,-0.65837232862033,0.591166480296749,-0.747887657593881,0.502571813368604,-0.509928566952954,-0.67191707344196
healthy,-0.712578298015426,0.537636205666042,-0.640904264974378,0.673369209577626,-0.687028315137155,-0.623556828209502
healthy,-0.637375998043681,0.463168436727667,-0.674484825351636,0.679578561368866,-0.589332350057827,-0.473848550221944
moderate,-0.485492128139411,0.532314207564872,-0.78599010301314,0.476807814318243,-0.701053689738992,-0.643162435892518
moderate,-0.455728776096757,0.574347491947851,-0.39847080362871,0.31642614816766,-0.514840692690832,-0.363520428462799
moderate,-0.274623275047701,0.609713293342077,-0.199787793343779,0.476189977692692,-0.550381706192414,-0.549550680659344
severe,-0.492738751881488,0.681325887248052,-0.520427443454446,0.606178287149547,-0.484263123984028,-0.32030279254276
severe,-0.239016992559621,-0.139721508002565,-0.477002901601261,0.367259398952512,-0.712427324332967,-0.475602507182481
severe,-0.366355503558597,0.0373511784298018,-0.170635601720172,-0.0927472224091132,-0.214608139995802,-0.132777660775535
severe,-0.0117377003546504,0.351904178218757,0.274348324231705,0.173618024454638,-0.202344275122795,-0.326642020653892
