group,CD69,HLA,CD14,CD16,CD123,CD33,CD38
healthy,0.628738168209794,-0.132080478267912,0.717823601867801,-0.345386517278011,-0.246086584228328,0.644230751636431,0.647113480581197
healthy,0.552289258084359,-0.471439507443294,0.653897289456228,-0.511783798709071,-0.527411876862139,0.429792679440014,0.435523767366073
healthy,0.67565020284762,-0.464378955633963,0.811075836725165,-0.596038268071083,-0.405378127667009,0.529459917463484,0.662458160800078
healthy,0.681784609399945,-0.548483984883656,0.669021990142371,-0.698575958224019,-0.415288988996705,0.6902609845977,0.676149961008939
healthy,0.640259850454147,-0.401609965006347,0.688375894952123,-0.650852904814948,-0.677311344753304,0.650476931008495,0.610234089442048
moderate,-0.347314389241735,0.686766537460769,-0.355536106094627,0.46592528116863,0.194485191503919,-0.418539869664774,-0.392559629584411
moderate,0.376020247301481,-0.54973711022301,0.218568845845336,-0.398296690193794,-0.109644890060385,0.505588968452086,0.299939905472419
moderate,0.355533724397803,-0.636157448545787,0.347116689808641,-0.499271410242874,0.184574429224668,0.569537713010984,0.57570851314667
severe,0.567392515513468,-0.686124172273396,0.53630916956378,-0.587603494947111,-0.168735811177161,0.612672796506105,0.419708311996144
severe,0.311329143583417,0.180023783632049,0.518243182878259,-0.379740156729187,-0.183942461743456,0.735537338911157,0.516031612128786
severe,0.209925903670542,-0.0521234934295629,0.110532157519174,-0.0291837721240358,-0.00826562358747,0.39639693224475,0.222017414439245
severe,0.266053968190744,-0.511918677509137,-0.156309702071941,-0.168611026139274,-0.423021772721665,0.322882174475803,0.525380645786362
