group,CD95,CD45RA,HLA,CD11c,CD1c,CD123,CD33,FCER1A
healthy,-0.197478183335771,0.426246858677493,-0.626363502176244,-0.821006631546646,-0.579840715181455,0.720453686162054,-0.710958691642732,-0.493762727708623
healthy,-0.0991830035028519,0.491676269892703,-0.637473262354904,-0.745479610412705,-0.460879078124898,0.757099373516187,-0.291986453043045,-0.354710244500679
healthy,-0.369010788953568,0.598179725133528,-0.58766487988975,-0.860787375440051,-0.697160644600282,0.762246336647093,-0.530134951537812,-0.60200039199558
healthy,-0.496444254407507,0.761866929728337,-0.259029629472736,-0.769102725071584,-0.717006213925069,0.867835136380144,-0.751020226609509,-0.654407600687227
healthy,-0.610004239694136,0.680945195157681,-0.0518983926975662,-0.759789285767585,-0.656929769947239,0.79046098477342,-0.779259251579452,-0.408103391710287
moderate,-0.485074824630095,0.501480987418536,-0.313779300790383,-0.853324540082647,-0.622894860001128,0.827809609463033,-0.817983186673279,-0.328300315025221
moderate,-0.446649559523559,0.464665689783224,-0.558246674160211,-0.81036528445121,-0.371316989842961,0.804679310845458,-0.81594492304305,-0.291743141229823
moderate,-0.465345871930781,0.451984659727727,-0.15355862064116,-0.570579688562245,-0.482557238682892,0.556914356278794,-0.717774874618361,-0.634845391593106
severe,-0.437561309257819,0.405415986907361,-0.411038007914004,-0.851556234146631,-0.678200827309346,0.746252486012889,-0.843166788005151,-0.480443332579878
severe,0.0203452597899672,0.574356927715546,-0.580791603194736,-0.764472243370523,-0.254595292139874,0.765484209523133,-0.743538960291362,-0.175950909891404
severe,-0.395736124189703,0.223339042390022,-0.695142264157636,-0.638038050662617,-0.302718975465532,0.713339278161452,-0.664474533601412,-0.496970993248574
severe,-0.67965986985532,0.478933970608262,-0.336900713063277,-0.824207960047902,-0.485713979625258,0.679885436369518,-0.76213293416941,0.0654422606859898
