group,CD45RA,HLA,CD11c,CD1c,CD123,CD33
healthy,0.486221138002893,-0.468444705986639,-0.728703938257534,-0.493595474892037,0.783622989738175,-0.63659154438572
healthy,0.477599770682445,-0.660940653451813,-0.7620463832317,-0.501333656127493,0.748953881737946,-0.268297189913269
healthy,0.645913102301774,-0.335805954317087,-0.731600130504802,-0.490179126865815,0.824561152181789,-0.446593443916002
healthy,0.757830521593682,-0.156643470907195,-0.727933558582076,-0.621836441346762,0.877078453849196,-0.728387872442413
healthy,0.671468235673439,-0.0721024677023711,-0.790368540583976,-0.642036002903708,0.785373833223009,-0.7880611085048
moderate,0.521928607358132,-0.359143758277335,-0.870801114697168,-0.661724581217407,0.795957296697774,-0.831189765572817
moderate,0.448938035915972,-0.508299146431495,-0.81506125268638,-0.38480400827857,0.805501965399393,-0.829246653276605
moderate,0.656399854345897,-0.232648053470245,-0.634354267392904,-0.462817224345759,0.831126352160917,-0.445974209040789
severe,0.441924012091693,-0.458915778640392,-0.86685950895075,-0.691809967423963,0.75139696520495,-0.818867082813396
severe,0.600840940219879,-0.46673109500542,-0.776310561227801,-0.339196983567363,0.823819707785812,-0.761215437544208
severe,0.182702310765664,-0.765090954488498,-0.578335724764088,-0.149479414887841,0.791929344820476,-0.596691041991518
severe,0.50773990773344,-0.333600317939342,-0.81737877384293,-0.454102521376692,0.709785373237239,-0.759857226737393
