group,CD45RA,HLA,CD11c,CD1c,CD123,CD33,FCER1A
healthy,0.440075152696282,-0.606997388389303,-0.798943559276665,-0.605497978730788,0.719094160677701,-0.703914554999387,-0.563143190259139
healthy,0.485014723778711,-0.673067233054724,-0.768019384735042,-0.533893063383446,0.724131669291153,-0.248034196175102,-0.321070338863316
healthy,0.613980182193964,-0.556619399274326,-0.833396559611077,-0.71732507177201,0.81152686966432,-0.491755277841882,-0.590149665899932
healthy,0.68231232199748,-0.186057437546069,-0.715624272200358,-0.575815402554047,0.748111029632158,-0.748806980309332,-0.658139145756712
healthy,0.652943500434861,-0.135309002653287,-0.801475372421894,-0.639350197871303,0.708212068894032,-0.815503024993035,-0.493071656397664
moderate,0.573584562650534,-0.290820390640775,-0.815852143187775,-0.622079537770865,0.861719828129349,-0.775968415991172,-0.426254695028098
moderate,0.483345521897918,-0.416174046315276,-0.782130439480213,-0.350350365009057,0.833237350353819,-0.798540456441835,-0.294910990281656
moderate,0.166070164770159,-0.5019275501038,-0.31232558828129,-0.174144575215072,0.17607466585948,0.0184684208847318,0.126417205245094
severe,0.436083356304645,-0.451060965662426,-0.839374258647683,-0.682800697220738,0.751014495173335,-0.823987454325158,-0.424901726342897
severe,0.587445986783037,-0.568774226661955,-0.712084469917868,-0.406236486286401,0.771752858369592,-0.743442367519489,-0.014694765891955
severe,0.212473606126824,-0.705406474151839,-0.568557363834393,-0.0666472199809803,0.764881761409147,-0.63246414778081,-0.38623111961632
severe,0.58951313927425,-0.242152909462874,-0.684017719677554,-0.377687525948524,0.737612790710382,-0.644029113562483,0.0249626121147179
